date,PM10,PM2.5,PM1,TSP,wd,ws,temp,site,code
1278550800.0,53.0,21.0,4.0,45.0,,,,Anglesey Brynteg,1
1278554400.0,55.0,20.0,4.0,47.0,,,,Anglesey Brynteg,1
1278558000.0,51.0,20.0,4.0,44.0,,,,Anglesey Brynteg,1
1278561600.0,49.0,20.0,4.0,42.0,,,,Anglesey Brynteg,1
1278565200.0,46.0,18.0,3.0,40.0,,,,Anglesey Brynteg,1
1278568800.0,38.0,16.0,3.0,33.0,,,,Anglesey Brynteg,1
1278572400.0,35.0,14.0,2.0,34.0,,,,Anglesey Brynteg,1
1278576000.0,36.0,12.0,2.0,37.0,,,,Anglesey Brynteg,1
1278579600.0,43.0,11.0,2.0,48.0,,,,Anglesey Brynteg,1
1278583200.0,33.0,11.0,2.0,33.0,,,,Anglesey Brynteg,1
1278586800.0,35.0,12.0,2.0,35.0,,,,Anglesey Brynteg,1
1278590400.0,26.0,9.0,2.0,26.0,,,,Anglesey Brynteg,1
1278594000.0,22.0,8.0,1.0,23.0,,,,Anglesey Brynteg,1
1278597600.0,23.0,8.0,1.0,23.0,,,,Anglesey Brynteg,1
1278601200.0,23.0,8.0,1.0,23.0,,,,Anglesey Brynteg,1
1278604800.0,31.0,10.0,2.0,32.0,,,,Anglesey Brynteg,1
1278608400.0,26.0,10.0,2.0,25.0,,,,Anglesey Brynteg,1
1278612000.0,26.0,11.0,2.0,23.0,,,,Anglesey Brynteg,1
1278615600.0,21.0,10.0,2.0,19.0,,,,Anglesey Brynteg,1
1278619200.0,22.0,10.0,2.0,20.0,,,,Anglesey Brynteg,1
1278622800.0,18.0,8.0,2.0,15.0,,,,Anglesey Brynteg,1
1278626400.0,13.0,6.0,1.0,12.0,,,,Anglesey Brynteg,1
1278630000.0,16.0,7.0,1.0,14.0,,,,Anglesey Brynteg,1
1278633600.0,20.0,7.0,1.0,17.0,,,,Anglesey Brynteg,1
1278637200.0,21.0,7.0,1.0,18.0,,,,Anglesey Brynteg,1
1278640800.0,20.0,7.0,1.0,18.0,,,,Anglesey Brynteg,1
1278644400.0,20.0,5.0,1.0,19.0,,,,Anglesey Brynteg,1
1278648000.0,17.0,5.0,1.0,16.0,,,,Anglesey Brynteg,1
1278651600.0,14.0,4.0,1.0,13.0,,,,Anglesey Brynteg,1
1278655200.0,5.0,1.0,0.0,6.0,,,,Anglesey Brynteg,1
1278658800.0,4.0,1.0,0.0,5.0,,,,Anglesey Brynteg,1
1278662400.0,7.0,2.0,1.0,7.0,,,,Anglesey Brynteg,1
1278666000.0,7.0,2.0,1.0,7.0,,,,Anglesey Brynteg,1
1278669600.0,7.0,2.0,1.0,7.0,,,,Anglesey Brynteg,1
1278673200.0,12.0,4.0,1.0,11.0,,,,Anglesey Brynteg,1
1278676800.0,10.0,3.0,1.0,10.0,,,,Anglesey Brynteg,1
1278680400.0,10.0,3.0,1.0,13.0,,,,Anglesey Brynteg,1
1278684000.0,13.0,2.0,1.0,16.0,,,,Anglesey Brynteg,1
1278687600.0,17.0,2.0,1.0,22.0,,,,Anglesey Brynteg,1
1278691200.0,8.0,2.0,0.0,11.0,,,,Anglesey Brynteg,1
1278694800.0,7.0,2.0,0.0,9.0,,,,Anglesey Brynteg,1
1278698400.0,5.0,1.0,0.0,9.0,,,,Anglesey Brynteg,1
1278702000.0,5.0,1.0,0.0,8.0,,,,Anglesey Brynteg,1
1278705600.0,8.0,1.0,0.0,11.0,,,,Anglesey Brynteg,1
1278709200.0,9.0,2.0,1.0,11.0,,,,Anglesey Brynteg,1
1278712800.0,21.0,5.0,2.0,21.0,,,,Anglesey Brynteg,1
1278716400.0,35.0,7.0,2.0,32.0,,,,Anglesey Brynteg,1
1278720000.0,36.0,8.0,2.0,34.0,,,,Anglesey Brynteg,1
1278723600.0,30.0,7.0,1.0,28.0,,,,Anglesey Brynteg,1
1278727200.0,34.0,7.0,2.0,31.0,,,,Anglesey Brynteg,1
1278730800.0,30.0,7.0,2.0,28.0,,,,Anglesey Brynteg,1
1278734400.0,16.0,3.0,1.0,15.0,,,,Anglesey Brynteg,1
1278738000.0,16.0,4.0,1.0,16.0,,,,Anglesey Brynteg,1
1278741600.0,25.0,6.0,1.0,24.0,,,,Anglesey Brynteg,1
1278745200.0,12.0,3.0,1.0,12.0,,,,Anglesey Brynteg,1
1278748800.0,7.0,1.0,0.0,7.0,,,,Anglesey Brynteg,1
1278752400.0,7.0,1.0,0.0,7.0,,,,Anglesey Brynteg,1
1278756000.0,10.0,2.0,1.0,10.0,,,,Anglesey Brynteg,1
1278759600.0,12.0,3.0,1.0,12.0,,,,Anglesey Brynteg,1
1278763200.0,16.0,3.0,1.0,16.0,,,,Anglesey Brynteg,1
1278766800.0,22.0,7.0,1.0,21.0,,,,Anglesey Brynteg,1
1278770400.0,17.0,6.0,1.0,18.0,,,,Anglesey Brynteg,1
1278774000.0,23.0,9.0,2.0,22.0,,,,Anglesey Brynteg,1
1278777600.0,25.0,9.0,2.0,24.0,,,,Anglesey Brynteg,1
1278781200.0,22.0,8.0,1.0,22.0,,,,Anglesey Brynteg,1
1278784800.0,23.0,7.0,1.0,24.0,,,,Anglesey Brynteg,1
1278788400.0,22.0,7.0,1.0,22.0,,,,Anglesey Brynteg,1
1278792000.0,21.0,6.0,1.0,21.0,,,,Anglesey Brynteg,1
1278795600.0,17.0,6.0,1.0,16.0,,,,Anglesey Brynteg,1
1278799200.0,13.0,4.0,1.0,13.0,,,,Anglesey Brynteg,1
1278802800.0,9.0,3.0,1.0,9.0,,,,Anglesey Brynteg,1
1278806400.0,12.0,4.0,1.0,12.0,,,,Anglesey Brynteg,1
1278810000.0,12.0,4.0,1.0,11.0,,,,Anglesey Brynteg,1
1278813600.0,21.0,6.0,1.0,19.0,,,,Anglesey Brynteg,1
1278817200.0,23.0,7.0,2.0,22.0,,,,Anglesey Brynteg,1
1278820800.0,29.0,8.0,2.0,28.0,,,,Anglesey Brynteg,1
1278824400.0,10.0,3.0,1.0,11.0,,,,Anglesey Brynteg,1
1278828000.0,8.0,3.0,1.0,8.0,,,,Anglesey Brynteg,1
1278831600.0,8.0,3.0,1.0,8.0,,,,Anglesey Brynteg,1
1278835200.0,9.0,4.0,1.0,8.0,,,,Anglesey Brynteg,1
1278838800.0,9.0,4.0,1.0,8.0,,,,Anglesey Brynteg,1
1278842400.0,9.0,3.0,1.0,8.0,,,,Anglesey Brynteg,1
1278846000.0,9.0,3.0,1.0,9.0,,,,Anglesey Brynteg,1
1278849600.0,10.0,3.0,1.0,11.0,,,,Anglesey Brynteg,1
1278853200.0,10.0,3.0,1.0,10.0,,,,Anglesey Brynteg,1
1278856800.0,9.0,3.0,1.0,10.0,,,,Anglesey Brynteg,1
1278860400.0,10.0,3.0,1.0,10.0,,,,Anglesey Brynteg,1
1278864000.0,10.0,3.0,1.0,11.0,,,,Anglesey Brynteg,1
1278867600.0,10.0,3.0,1.0,10.0,,,,Anglesey Brynteg,1
1278871200.0,16.0,4.0,1.0,16.0,,,,Anglesey Brynteg,1
1278874800.0,18.0,6.0,1.0,19.0,,,,Anglesey Brynteg,1
1278878400.0,17.0,6.0,1.0,17.0,,,,Anglesey Brynteg,1
1278882000.0,16.0,5.0,1.0,18.0,,,,Anglesey Brynteg,1
1278885600.0,16.0,4.0,1.0,15.0,,,,Anglesey Brynteg,1
1278889200.0,17.0,4.0,1.0,18.0,,,,Anglesey Brynteg,1
1278892800.0,20.0,3.0,1.0,23.0,,,,Anglesey Brynteg,1
1278896400.0,17.0,2.0,0.0,21.0,,,,Anglesey Brynteg,1
1278900000.0,12.0,3.0,0.0,14.0,,,,Anglesey Brynteg,1
1278903600.0,13.0,4.0,1.0,14.0,,,,Anglesey Brynteg,1
1278907200.0,12.0,4.0,1.0,11.0,,,,Anglesey Brynteg,1
1278910800.0,10.0,2.0,1.0,11.0,,,,Anglesey Brynteg,1
1278914400.0,9.0,2.0,0.0,10.0,,,,Anglesey Brynteg,1
1278918000.0,10.0,3.0,1.0,11.0,,,,Anglesey Brynteg,1
1278921600.0,16.0,5.0,2.0,17.0,,,,Anglesey Brynteg,1
1278925200.0,16.0,6.0,2.0,15.0,,,,Anglesey Brynteg,1
1278928800.0,10.0,3.0,1.0,11.0,,,,Anglesey Brynteg,1
1278932400.0,12.0,3.0,1.0,12.0,,,,Anglesey Brynteg,1
1278936000.0,13.0,4.0,1.0,15.0,,,,Anglesey Brynteg,1
1278939600.0,12.0,4.0,1.0,13.0,,,,Anglesey Brynteg,1
1278943200.0,14.0,4.0,1.0,15.0,,,,Anglesey Brynteg,1
1278946800.0,16.0,5.0,1.0,16.0,,,,Anglesey Brynteg,1
1278950400.0,16.0,5.0,1.0,16.0,,,,Anglesey Brynteg,1
1278954000.0,,,,,,,,Anglesey Brynteg,1
1278957600.0,,,,,,,,Anglesey Brynteg,1
1278961200.0,,,,,,,,Anglesey Brynteg,1
1278964800.0,,,,,,,,Anglesey Brynteg,1
1278968400.0,,,,,,,,Anglesey Brynteg,1
1278972000.0,,,,,,,,Anglesey Brynteg,1
1278975600.0,,,,,,,,Anglesey Brynteg,1
1278979200.0,9.0,3.0,1.0,10.0,,,,Anglesey Brynteg,1
1278982800.0,10.0,4.0,1.0,10.0,,,,Anglesey Brynteg,1
1278986400.0,12.0,5.0,2.0,11.0,,,,Anglesey Brynteg,1
1278990000.0,9.0,3.0,1.0,10.0,,,,Anglesey Brynteg,1
1278993600.0,10.0,3.0,1.0,10.0,,,,Anglesey Brynteg,1
1278997200.0,10.0,4.0,2.0,10.0,,,,Anglesey Brynteg,1
1279000800.0,12.0,4.0,1.0,11.0,,,,Anglesey Brynteg,1
1279004400.0,10.0,3.0,1.0,10.0,,,,Anglesey Brynteg,1
1279008000.0,13.0,5.0,2.0,13.0,,,,Anglesey Brynteg,1
1279011600.0,12.0,4.0,1.0,12.0,,,,Anglesey Brynteg,1
1279015200.0,10.0,3.0,1.0,12.0,,,,Anglesey Brynteg,1
1279018800.0,12.0,3.0,1.0,14.0,,,,Anglesey Brynteg,1
1279022400.0,13.0,3.0,1.0,15.0,,,,Anglesey Brynteg,1
1279026000.0,12.0,3.0,1.0,15.0,,,,Anglesey Brynteg,1
1279029600.0,12.0,2.0,1.0,14.0,,,,Anglesey Brynteg,1
1279033200.0,8.0,2.0,0.0,10.0,,,,Anglesey Brynteg,1
1279036800.0,13.0,4.0,1.0,13.0,,,,Anglesey Brynteg,1
1279040400.0,17.0,5.0,1.0,16.0,,,,Anglesey Brynteg,1
1279044000.0,12.0,4.0,1.0,12.0,,,,Anglesey Brynteg,1
1279047600.0,12.0,3.0,1.0,12.0,,,,Anglesey Brynteg,1
1279051200.0,12.0,2.0,1.0,11.0,,,,Anglesey Brynteg,1
1279054800.0,12.0,2.0,1.0,12.0,,,,Anglesey Brynteg,1
1279058400.0,13.0,2.0,0.0,17.0,,,,Anglesey Brynteg,1
1279062000.0,17.0,3.0,1.0,20.0,,,,Anglesey Brynteg,1
1279065600.0,13.0,2.0,1.0,16.0,,,,Anglesey Brynteg,1
1279069200.0,7.0,1.0,0.0,8.0,,,,Anglesey Brynteg,1
1279072800.0,9.0,2.0,1.0,12.0,,,,Anglesey Brynteg,1
1279076400.0,10.0,1.0,0.0,13.0,,,,Anglesey Brynteg,1
1279080000.0,9.0,2.0,0.0,9.0,,,,Anglesey Brynteg,1
1279083600.0,12.0,2.0,0.0,13.0,,,,Anglesey Brynteg,1
1279087200.0,10.0,2.0,0.0,11.0,,,,Anglesey Brynteg,1
1279090800.0,10.0,2.0,0.0,11.0,,,,Anglesey Brynteg,1
1279094400.0,12.0,2.0,0.0,14.0,,,,Anglesey Brynteg,1
1279098000.0,9.0,2.0,0.0,10.0,,,,Anglesey Brynteg,1
1279101600.0,5.0,2.0,0.0,7.0,,,,Anglesey Brynteg,1
1279105200.0,7.0,2.0,0.0,8.0,,,,Anglesey Brynteg,1
1279108800.0,12.0,3.0,1.0,15.0,,,,Anglesey Brynteg,1
1279112400.0,10.0,3.0,1.0,10.0,,,,Anglesey Brynteg,1
1279116000.0,10.0,4.0,1.0,10.0,,,,Anglesey Brynteg,1
1279119600.0,16.0,4.0,1.0,18.0,,,,Anglesey Brynteg,1
1279123200.0,14.0,3.0,1.0,15.0,,,,Anglesey Brynteg,1
1279126800.0,16.0,5.0,1.0,16.0,,,,Anglesey Brynteg,1
1279130400.0,13.0,4.0,1.0,15.0,,,,Anglesey Brynteg,1
1279134000.0,9.0,2.0,0.0,10.0,,,,Anglesey Brynteg,1
1279137600.0,13.0,3.0,1.0,14.0,,,,Anglesey Brynteg,1
1279141200.0,13.0,3.0,1.0,14.0,,,,Anglesey Brynteg,1
1279144800.0,16.0,3.0,1.0,18.0,,,,Anglesey Brynteg,1
1279148400.0,18.0,5.0,1.0,18.0,,,,Anglesey Brynteg,1
1279152000.0,17.0,6.0,1.0,18.0,,,,Anglesey Brynteg,1
1279155600.0,14.0,4.0,1.0,14.0,,,,Anglesey Brynteg,1
1279159200.0,10.0,2.0,0.0,11.0,,,,Anglesey Brynteg,1
1279162800.0,12.0,2.0,0.0,13.0,,,,Anglesey Brynteg,1
1279166400.0,16.0,2.0,0.0,18.0,,,,Anglesey Brynteg,1
1279170000.0,30.0,5.0,1.0,29.0,,,,Anglesey Brynteg,1
1279173600.0,12.0,2.0,0.0,16.0,,,,Anglesey Brynteg,1
1279177200.0,,,,,,,,Anglesey Brynteg,1
1279180800.0,,,,,,,,Anglesey Brynteg,1
1279184400.0,16.0,5.0,,16.0,,,,Anglesey Brynteg,1
1279188000.0,21.0,8.0,2.0,19.0,,,,Anglesey Brynteg,1
1279191600.0,25.0,10.0,2.0,24.0,,,,Anglesey Brynteg,1
1279195200.0,25.0,10.0,2.0,24.0,,,,Anglesey Brynteg,1
1279198800.0,33.0,15.0,3.0,30.0,,,,Anglesey Brynteg,1
1279202400.0,42.0,18.0,3.0,38.0,,,,Anglesey Brynteg,1
1279206000.0,35.0,15.0,3.0,32.0,,,,Anglesey Brynteg,1
1279209600.0,31.0,13.0,2.0,29.0,,,,Anglesey Brynteg,1
1279213200.0,33.0,13.0,2.0,30.0,,,,Anglesey Brynteg,1
1279216800.0,26.0,12.0,2.0,23.0,,,,Anglesey Brynteg,1
1279220400.0,21.0,9.0,1.0,18.0,,,,Anglesey Brynteg,1
1279224000.0,16.0,5.0,1.0,15.0,,,,Anglesey Brynteg,1
1279227600.0,13.0,3.0,1.0,13.0,,,,Anglesey Brynteg,1
1279231200.0,10.0,2.0,1.0,11.0,,,,Anglesey Brynteg,1
1279234800.0,4.0,1.0,0.0,4.0,,,,Anglesey Brynteg,1
1279238400.0,13.0,5.0,1.0,13.0,,,,Anglesey Brynteg,1
1279242000.0,21.0,9.0,2.0,17.0,,,,Anglesey Brynteg,1
1279245600.0,21.0,8.0,2.0,18.0,,,,Anglesey Brynteg,1
1279249200.0,23.0,8.0,2.0,19.0,,,,Anglesey Brynteg,1
1279252800.0,27.0,9.0,2.0,23.0,,,,Anglesey Brynteg,1
1279256400.0,26.0,8.0,2.0,22.0,,,,Anglesey Brynteg,1
1279260000.0,22.0,8.0,2.0,18.0,,,,Anglesey Brynteg,1
1279263600.0,21.0,7.0,2.0,17.0,,,,Anglesey Brynteg,1
1279267200.0,12.0,4.0,1.0,10.0,,,,Anglesey Brynteg,1
1279270800.0,7.0,3.0,1.0,6.0,,,,Anglesey Brynteg,1
1279274400.0,7.0,3.0,1.0,6.0,,,,Anglesey Brynteg,1
1279278000.0,8.0,4.0,1.0,7.0,,,,Anglesey Brynteg,1
1279281600.0,9.0,4.0,1.0,9.0,,,,Anglesey Brynteg,1
1279285200.0,10.0,4.0,1.0,10.0,,,,Anglesey Brynteg,1
1279288800.0,12.0,4.0,1.0,11.0,,,,Anglesey Brynteg,1
1279292400.0,21.0,5.0,1.0,20.0,,,,Anglesey Brynteg,1
1279296000.0,13.0,5.0,1.0,13.0,,,,Anglesey Brynteg,1
1279299600.0,,,,,,,,Anglesey Brynteg,1
1279303200.0,,,,,,,,Anglesey Brynteg,1
1279306800.0,,,,,,,,Anglesey Brynteg,1
1279310400.0,,,,,,,,Anglesey Brynteg,1
1279314000.0,,,,,,,,Anglesey Brynteg,1
1279317600.0,,,,,,,,Anglesey Brynteg,1
1279321200.0,,,,,,,,Anglesey Brynteg,1
1279324800.0,18.0,5.0,1.0,18.0,,,,Anglesey Brynteg,1
1279328400.0,20.0,5.0,1.0,20.0,,,,Anglesey Brynteg,1
1279332000.0,20.0,6.0,1.0,18.0,,,,Anglesey Brynteg,1
1279335600.0,21.0,7.0,1.0,19.0,,,,Anglesey Brynteg,1
1279339200.0,17.0,6.0,1.0,16.0,,,,Anglesey Brynteg,1
1279342800.0,16.0,6.0,1.0,13.0,,,,Anglesey Brynteg,1
1279346400.0,17.0,6.0,1.0,15.0,,,,Anglesey Brynteg,1
1279350000.0,21.0,7.0,1.0,18.0,,,,Anglesey Brynteg,1
1279353600.0,21.0,7.0,1.0,19.0,,,,Anglesey Brynteg,1
1279357200.0,18.0,7.0,1.0,16.0,,,,Anglesey Brynteg,1
1279360800.0,17.0,8.0,1.0,15.0,,,,Anglesey Brynteg,1
1279364400.0,17.0,7.0,1.0,14.0,,,,Anglesey Brynteg,1
1279368000.0,18.0,8.0,1.0,17.0,,,,Anglesey Brynteg,1
1279371600.0,21.0,7.0,1.0,20.0,,,,Anglesey Brynteg,1
1279375200.0,18.0,7.0,1.0,16.0,,,,Anglesey Brynteg,1
1279378800.0,18.0,7.0,1.0,17.0,,,,Anglesey Brynteg,1
1279382400.0,20.0,7.0,1.0,18.0,,,,Anglesey Brynteg,1
1279386000.0,,,,,,,,Anglesey Brynteg,1
1279389600.0,,,,,,,,Anglesey Brynteg,1
1279393200.0,,,,,,,,Anglesey Brynteg,1
1279396800.0,,,,,,,,Anglesey Brynteg,1
1279400400.0,,,,,,,,Anglesey Brynteg,1
1279404000.0,,,,,,,,Anglesey Brynteg,1
1279407600.0,,,,,,,,Anglesey Brynteg,1
1279411200.0,,,,,,,,Anglesey Brynteg,1
1279414800.0,,,,,,,,Anglesey Brynteg,1
1279418400.0,,,,,,,,Anglesey Brynteg,1
1279422000.0,,,,,,,,Anglesey Brynteg,1
1279425600.0,,,,,,,,Anglesey Brynteg,1
1279429200.0,,,,,,,,Anglesey Brynteg,1
1279432800.0,,,,,,,,Anglesey Brynteg,1
1279436400.0,,,,,,,,Anglesey Brynteg,1
1279440000.0,,,,,,,,Anglesey Brynteg,1
1279443600.0,,,,,,,,Anglesey Brynteg,1
1279447200.0,,,,,,,,Anglesey Brynteg,1
1279450800.0,,,,,,,,Anglesey Brynteg,1
1279454400.0,,,,,,,,Anglesey Brynteg,1
1279458000.0,,,,,,,,Anglesey Brynteg,1
1279461600.0,,,,,,,,Anglesey Brynteg,1
1279465200.0,,,,,,,,Anglesey Brynteg,1
1279468800.0,,,,,,,,Anglesey Brynteg,1
1279472400.0,30.0,8.0,2.0,27.0,,,,Anglesey Brynteg,1
1279476000.0,22.0,6.0,1.0,22.0,,,,Anglesey Brynteg,1
1279479600.0,27.0,5.0,1.0,26.0,,,,Anglesey Brynteg,1
1279483200.0,29.0,6.0,1.0,27.0,,,,Anglesey Brynteg,1
1279486800.0,18.0,4.0,1.0,18.0,,,,Anglesey Brynteg,1
1279490400.0,17.0,3.0,1.0,17.0,,,,Anglesey Brynteg,1
1279494000.0,18.0,4.0,1.0,18.0,,,,Anglesey Brynteg,1
1279497600.0,10.0,2.0,1.0,12.0,,,,Anglesey Brynteg,1
1279501200.0,5.0,1.0,0.0,8.0,,,,Anglesey Brynteg,1
1279504800.0,8.0,1.0,0.0,9.0,,,,Anglesey Brynteg,1
1279508400.0,7.0,1.0,0.0,8.0,,,,Anglesey Brynteg,1
1279512000.0,7.0,1.0,0.0,8.0,,,,Anglesey Brynteg,1
1279515600.0,9.0,3.0,1.0,10.0,,,,Anglesey Brynteg,1
1279519200.0,,,,,,,,Anglesey Brynteg,1
1279522800.0,,,,,,,,Anglesey Brynteg,1
1279526400.0,,,,,,,,Anglesey Brynteg,1
1279530000.0,,,,,,,,Anglesey Brynteg,1
1279533600.0,17.0,7.0,1.0,16.0,,,,Anglesey Brynteg,1
1279537200.0,16.0,6.0,1.0,15.0,,,,Anglesey Brynteg,1
1279540800.0,14.0,6.0,1.0,13.0,,,,Anglesey Brynteg,1
1279544400.0,12.0,5.0,1.0,11.0,,,,Anglesey Brynteg,1
1279548000.0,14.0,6.0,1.0,13.0,,,,Anglesey Brynteg,1
1279551600.0,16.0,6.0,1.0,15.0,,,,Anglesey Brynteg,1
1279555200.0,13.0,5.0,1.0,12.0,,,,Anglesey Brynteg,1
1279558800.0,7.0,2.0,0.0,7.0,,,,Anglesey Brynteg,1
1279562400.0,3.0,0.0,0.0,4.0,,,,Anglesey Brynteg,1
1279566000.0,8.0,1.0,0.0,8.0,,,,Anglesey Brynteg,1
1279569600.0,7.0,1.0,0.0,8.0,,,,Anglesey Brynteg,1
1279573200.0,9.0,1.0,0.0,10.0,,,,Anglesey Brynteg,1
1279576800.0,7.0,1.0,0.0,8.0,,,,Anglesey Brynteg,1
1279580400.0,7.0,1.0,0.0,9.0,,,,Anglesey Brynteg,1
1279584000.0,5.0,0.0,0.0,7.0,,,,Anglesey Brynteg,1
1279587600.0,4.0,0.0,0.0,5.0,,,,Anglesey Brynteg,1
1279591200.0,3.0,0.0,0.0,5.0,,,,Anglesey Brynteg,1
1279594800.0,4.0,0.0,0.0,6.0,,,,Anglesey Brynteg,1
1279598400.0,4.0,0.0,0.0,5.0,,,,Anglesey Brynteg,1
1279602000.0,5.0,1.0,0.0,7.0,,,,Anglesey Brynteg,1
1279605600.0,12.0,2.0,0.0,11.0,,,,Anglesey Brynteg,1
1279609200.0,17.0,5.0,1.0,16.0,,,,Anglesey Brynteg,1
1279612800.0,14.0,6.0,1.0,14.0,,,,Anglesey Brynteg,1
1279616400.0,17.0,7.0,1.0,17.0,,,,Anglesey Brynteg,1
1279620000.0,14.0,5.0,1.0,14.0,,,,Anglesey Brynteg,1
1279623600.0,12.0,5.0,1.0,12.0,,,,Anglesey Brynteg,1
1279627200.0,10.0,4.0,1.0,11.0,,,,Anglesey Brynteg,1
1279630800.0,9.0,4.0,1.0,9.0,,,,Anglesey Brynteg,1
1279634400.0,16.0,3.0,1.0,15.0,,,,Anglesey Brynteg,1
1279638000.0,12.0,4.0,1.0,11.0,,,,Anglesey Brynteg,1
1279641600.0,16.0,5.0,2.0,16.0,,,,Anglesey Brynteg,1
1279645200.0,13.0,3.0,1.0,14.0,,,,Anglesey Brynteg,1
1279648800.0,18.0,4.0,1.0,20.0,,,,Anglesey Brynteg,1
1279652400.0,14.0,1.0,0.0,17.0,,,,Anglesey Brynteg,1
1279656000.0,12.0,2.0,0.0,14.0,,,,Anglesey Brynteg,1
1279659600.0,13.0,1.0,0.0,18.0,,,,Anglesey Brynteg,1
1279663200.0,13.0,1.0,0.0,20.0,,,,Anglesey Brynteg,1
1279666800.0,13.0,1.0,0.0,19.0,,,,Anglesey Brynteg,1
1279670400.0,18.0,0.0,0.0,27.0,,,,Anglesey Brynteg,1
1279674000.0,66.0,,,,,,,Anglesey Brynteg,1
1279677600.0,52.0,0.0,0.0,,,,,Anglesey Brynteg,1
1279681200.0,53.0,0.0,0.0,,,,,Anglesey Brynteg,1
1279684800.0,17.0,1.0,0.0,28.0,,,,Anglesey Brynteg,1
1279688400.0,12.0,3.0,1.0,12.0,,,,Anglesey Brynteg,1
1279692000.0,12.0,3.0,1.0,12.0,,,,Anglesey Brynteg,1
1279695600.0,12.0,4.0,1.0,11.0,,,,Anglesey Brynteg,1
1279699200.0,13.0,4.0,1.0,14.0,,,,Anglesey Brynteg,1
1279702800.0,14.0,4.0,1.0,16.0,,,,Anglesey Brynteg,1
1279706400.0,13.0,3.0,0.0,14.0,,,,Anglesey Brynteg,1
1279710000.0,,,,,,,,Anglesey Brynteg,1
1279713600.0,,,,,,,,Anglesey Brynteg,1
1279717200.0,,,,,,,,Anglesey Brynteg,1
1279720800.0,,,,,,,,Anglesey Brynteg,1
1279724400.0,,,,,,,,Anglesey Brynteg,1
1279728000.0,10.0,2.0,0.0,14.0,,,,Anglesey Brynteg,1
1279731600.0,10.0,3.0,1.0,13.0,,,,Anglesey Brynteg,1
1279735200.0,12.0,4.0,1.0,11.0,,,,Anglesey Brynteg,1
1279738800.0,13.0,4.0,1.0,13.0,,,,Anglesey Brynteg,1
1279742400.0,13.0,4.0,1.0,14.0,,,,Anglesey Brynteg,1
1279746000.0,13.0,4.0,1.0,13.0,,,,Anglesey Brynteg,1
1279749600.0,14.0,4.0,1.0,16.0,,,,Anglesey Brynteg,1
1279753200.0,22.0,4.0,1.0,28.0,,,,Anglesey Brynteg,1
1279756800.0,23.0,3.0,1.0,30.0,,,,Anglesey Brynteg,1
1279760400.0,16.0,3.0,1.0,17.0,,,,Anglesey Brynteg,1
1279764000.0,13.0,4.0,1.0,13.0,,,,Anglesey Brynteg,1
1279767600.0,14.0,5.0,1.0,13.0,,,,Anglesey Brynteg,1
1279771200.0,16.0,5.0,1.0,15.0,,,,Anglesey Brynteg,1
1279774800.0,12.0,3.0,1.0,14.0,,,,Anglesey Brynteg,1
1279778400.0,14.0,3.0,1.0,15.0,,,,Anglesey Brynteg,1
1279782000.0,13.0,5.0,1.0,14.0,,,,Anglesey Brynteg,1
1279785600.0,10.0,4.0,1.0,11.0,,,,Anglesey Brynteg,1
1279789200.0,10.0,4.0,1.0,10.0,,,,Anglesey Brynteg,1
1279792800.0,13.0,4.0,1.0,12.0,,,,Anglesey Brynteg,1
1279796400.0,16.0,5.0,1.0,16.0,,,,Anglesey Brynteg,1
1279800000.0,16.0,4.0,1.0,15.0,,,,Anglesey Brynteg,1
1279803600.0,9.0,3.0,1.0,11.0,,,,Anglesey Brynteg,1
1279807200.0,8.0,2.0,1.0,10.0,,,,Anglesey Brynteg,1
1279810800.0,9.0,2.0,1.0,11.0,,,,Anglesey Brynteg,1
1279814400.0,9.0,2.0,1.0,11.0,,,,Anglesey Brynteg,1
1279818000.0,9.0,2.0,0.0,11.0,,,,Anglesey Brynteg,1
1279821600.0,10.0,2.0,1.0,11.0,,,,Anglesey Brynteg,1
1279825200.0,10.0,3.0,0.0,12.0,,,,Anglesey Brynteg,1
1279828800.0,12.0,3.0,1.0,13.0,,,,Anglesey Brynteg,1
1279832400.0,14.0,4.0,1.0,14.0,,,,Anglesey Brynteg,1
1279836000.0,12.0,4.0,1.0,13.0,,,,Anglesey Brynteg,1
1279839600.0,12.0,3.0,1.0,12.0,,,,Anglesey Brynteg,1
1279843200.0,12.0,3.0,1.0,12.0,,,,Anglesey Brynteg,1
1279846800.0,10.0,3.0,1.0,12.0,,,,Anglesey Brynteg,1
1279850400.0,13.0,4.0,1.0,14.0,,,,Anglesey Brynteg,1
1279854000.0,13.0,4.0,1.0,13.0,,,,Anglesey Brynteg,1
1279857600.0,16.0,6.0,2.0,15.0,,,,Anglesey Brynteg,1
1279861200.0,16.0,7.0,3.0,16.0,,,,Anglesey Brynteg,1
1279864800.0,16.0,7.0,3.0,16.0,,,,Anglesey Brynteg,1
1279868400.0,16.0,6.0,3.0,15.0,,,,Anglesey Brynteg,1
1279872000.0,14.0,5.0,2.0,16.0,,,,Anglesey Brynteg,1
1279875600.0,14.0,4.0,1.0,17.0,,,,Anglesey Brynteg,1
1279879200.0,10.0,4.0,1.0,11.0,,,,Anglesey Brynteg,1
1279882800.0,12.0,4.0,1.0,13.0,,,,Anglesey Brynteg,1
1279886400.0,13.0,4.0,1.0,15.0,,,,Anglesey Brynteg,1
1279890000.0,13.0,4.0,1.0,16.0,,,,Anglesey Brynteg,1
