date,NO,NO2,NOXasNO2,PM10,wd,ws,temp,site,code
1438632000.0,0.0,13.3875,13.3875,14.426,196.7,4.9,12.9,Aberdeen Anderson Dr,1
1438635600.0,0.0,7.65,7.65,15.059,197.3,5.3,12.5,Aberdeen Anderson Dr,1
1438639200.0,0.0,5.7375,5.7375,11.492,193.8,6.4,12.4,Aberdeen Anderson Dr,1
1438642800.0,0.0,3.825,3.825,14.812,193.2,6.2,12.2,Aberdeen Anderson Dr,1
1438646400.0,0.0,1.9125,1.9125,17.805,188.5,6.7,11.8,Aberdeen Anderson Dr,1
1438650000.0,,,,18.003,186.3,6.5,11.7,Aberdeen Anderson Dr,1
1438653600.0,0.0,3.825,3.825,15.14,185.3,7.9,11.8,Aberdeen Anderson Dr,1
1438657200.0,0.0,1.9125,1.9125,18.397,183.8,7.7,11.7,Aberdeen Anderson Dr,1
1438660800.0,0.0,1.9125,1.9125,19.372,184.3,8.5,11.6,Aberdeen Anderson Dr,1
1438664400.0,1.2473,5.7375,7.65,20.072,182.6,8.7,12.0,Aberdeen Anderson Dr,1
1438668000.0,2.4946,9.5625,13.3875,20.475,179.4,9.1,11.8,Aberdeen Anderson Dr,1
1438671600.0,2.4946,9.5625,13.3875,22.288,179.9,9.7,11.9,Aberdeen Anderson Dr,1
1438675200.0,2.4946,7.65,11.475,22.734,184.7,10.0,12.0,Aberdeen Anderson Dr,1
1438678800.0,3.7419,5.7375,11.475,22.9,186.6,10.0,12.7,Aberdeen Anderson Dr,1
1438682400.0,2.4946,7.65,11.475,22.711,191.6,9.0,13.1,Aberdeen Anderson Dr,1
1438686000.0,2.4946,7.65,11.475,21.875,199.3,8.0,13.5,Aberdeen Anderson Dr,1
1438689600.0,2.4946,5.7375,9.5625,14.469,197.4,7.6,13.5,Aberdeen Anderson Dr,1
1438693200.0,2.4946,9.5625,13.3875,18.72,192.9,7.7,13.6,Aberdeen Anderson Dr,1
1438696800.0,2.4946,11.475,15.3,15.826,196.5,7.3,13.5,Aberdeen Anderson Dr,1
1438700400.0,2.4946,11.475,15.3,17.479,205.0,6.8,13.5,Aberdeen Anderson Dr,1
1438704000.0,1.2473,9.5625,11.475,15.729,205.2,6.6,13.3,Aberdeen Anderson Dr,1
1438707600.0,0.0,3.825,3.825,3.892,200.5,6.4,13.1,Aberdeen Anderson Dr,1
1438711200.0,0.0,5.7375,5.7375,8.198,203.4,6.6,12.9,Aberdeen Anderson Dr,1
1438714800.0,1.2473,9.5625,11.475,13.077,216.3,7.0,12.3,Aberdeen Anderson Dr,1
1438718400.0,1.2473,11.475,13.3875,15.122,216.7,7.5,12.1,Aberdeen Anderson Dr,1
1438722000.0,1.2473,7.65,9.5625,11.045,215.8,7.8,12.0,Aberdeen Anderson Dr,1
1438725600.0,1.2473,7.65,9.5625,8.29,215.9,7.1,11.8,Aberdeen Anderson Dr,1
1438729200.0,0.0,1.9125,1.9125,4.18,215.7,7.4,11.7,Aberdeen Anderson Dr,1
1438732800.0,2.4946,5.7375,9.5625,8.989,213.1,6.6,11.6,Aberdeen Anderson Dr,1
1438736400.0,,,,5.149,216.3,6.5,11.3,Aberdeen Anderson Dr,1
1438740000.0,0.0,1.9125,1.9125,4.557,215.4,6.5,11.0,Aberdeen Anderson Dr,1
1438743600.0,0.0,0.0,0.0,2.87,211.4,6.2,10.9,Aberdeen Anderson Dr,1
1438747200.0,1.2473,3.825,5.7375,8.365,216.1,6.0,11.1,Aberdeen Anderson Dr,1
1438750800.0,1.2473,5.7375,7.65,8.088,216.4,6.2,11.2,Aberdeen Anderson Dr,1
1438754400.0,3.7419,11.475,17.2125,10.874,218.3,6.5,11.5,Aberdeen Anderson Dr,1
1438758000.0,1.2473,5.7375,7.65,11.649,222.2,5.9,12.0,Aberdeen Anderson Dr,1
1438761600.0,3.7419,7.65,13.3875,11.217,217.2,5.9,12.9,Aberdeen Anderson Dr,1
1438765200.0,3.7419,9.5625,15.3,12.307,212.1,5.8,13.4,Aberdeen Anderson Dr,1
1438768800.0,1.2473,3.825,5.7375,8.729,202.4,7.3,15.0,Aberdeen Anderson Dr,1
1438772400.0,4.9892,13.3875,21.0375,17.614,197.1,8.5,14.8,Aberdeen Anderson Dr,1
1438776000.0,2.4946,5.7375,9.5625,17.119,192.3,8.4,14.0,Aberdeen Anderson Dr,1
1438779600.0,3.7419,11.475,17.2125,19.353,190.9,8.8,14.0,Aberdeen Anderson Dr,1
1438783200.0,7.4838,17.2125,28.6875,24.013,183.5,8.5,14.3,Aberdeen Anderson Dr,1
1438786800.0,3.7419,15.3,21.0375,22.052,181.5,6.9,13.3,Aberdeen Anderson Dr,1
1438790400.0,3.7419,21.0375,26.775,24.008,182.9,6.8,13.1,Aberdeen Anderson Dr,1
1438794000.0,2.4946,11.475,15.3,23.331,180.9,6.9,13.2,Aberdeen Anderson Dr,1
1438797600.0,1.2473,9.5625,11.475,22.951,179.2,6.2,13.3,Aberdeen Anderson Dr,1
1438801200.0,1.2473,11.475,13.3875,22.677,181.7,6.9,13.3,Aberdeen Anderson Dr,1
1438804800.0,2.4946,11.475,15.3,26.6,172.0,7.8,13.6,Aberdeen Anderson Dr,1
1438808400.0,1.2473,11.475,13.3875,24.925,173.0,7.8,13.7,Aberdeen Anderson Dr,1
1438812000.0,0.0,5.7375,5.7375,24.752,183.7,7.3,13.7,Aberdeen Anderson Dr,1
1438815600.0,1.2473,11.475,13.3875,20.378,181.1,8.1,13.9,Aberdeen Anderson Dr,1
1438819200.0,0.0,3.825,3.825,20.09,182.9,6.8,13.5,Aberdeen Anderson Dr,1
1438822800.0,,,,16.591,179.3,6.4,13.1,Aberdeen Anderson Dr,1
1438826400.0,0.0,5.7375,5.7375,17.184,179.1,6.7,13.2,Aberdeen Anderson Dr,1
1438830000.0,6.2365,15.3,24.8625,16.961,175.2,6.9,13.1,Aberdeen Anderson Dr,1
1438833600.0,1.2473,9.5625,11.475,18.829,185.6,6.7,13.0,Aberdeen Anderson Dr,1
1438837200.0,6.2365,19.125,28.6875,20.847,186.2,6.4,13.0,Aberdeen Anderson Dr,1
1438840800.0,7.4838,19.125,30.6,12.528,189.6,5.2,13.0,Aberdeen Anderson Dr,1
1438844400.0,6.2365,24.8625,34.425,13.964,187.8,5.6,12.9,Aberdeen Anderson Dr,1
1438848000.0,,,,,198.4,5.0,13.1,Aberdeen Anderson Dr,1
1438851600.0,,,,14.362,224.6,4.3,13.8,Aberdeen Anderson Dr,1
1438855200.0,3.7419,11.475,17.2125,9.108,230.9,3.6,15.9,Aberdeen Anderson Dr,1
1438858800.0,4.9892,9.5625,17.2125,7.1,256.6,3.0,16.7,Aberdeen Anderson Dr,1
1438862400.0,24.946,28.6875,66.9375,5.312,323.6,4.0,16.7,Aberdeen Anderson Dr,1
1438866000.0,58.6231,42.075,131.9625,7.851,330.2,3.0,18.1,Aberdeen Anderson Dr,1
1438869600.0,72.3434,47.8125,158.7375,9.853,358.3,1.8,18.1,Aberdeen Anderson Dr,1
1438873200.0,61.1177,65.025,158.7375,15.505,86.0,1.6,17.7,Aberdeen Anderson Dr,1
1438876800.0,32.4298,49.725,99.45,12.704,130.7,2.4,15.6,Aberdeen Anderson Dr,1
1438880400.0,33.6771,43.9875,95.625,10.856,98.8,1.4,14.4,Aberdeen Anderson Dr,1
1438884000.0,33.6771,47.8125,99.45,12.14,153.6,2.2,13.8,Aberdeen Anderson Dr,1
1438887600.0,34.9244,51.6375,105.1875,16.18,206.7,2.1,13.4,Aberdeen Anderson Dr,1
1438891200.0,7.4838,28.6875,40.1625,7.915,240.3,1.3,13.2,Aberdeen Anderson Dr,1
1438894800.0,9.9784,24.8625,40.1625,6.578,231.4,2.5,13.1,Aberdeen Anderson Dr,1
1438898400.0,16.2149,47.8125,72.675,8.031,258.2,1.8,12.5,Aberdeen Anderson Dr,1
1438902000.0,14.9676,42.075,65.025,6.958,261.8,2.2,10.7,Aberdeen Anderson Dr,1
1438905600.0,2.4946,15.3,19.125,5.753,285.0,3.3,8.2,Aberdeen Anderson Dr,1
1438909200.0,,,,4.351,296.1,3.9,8.9,Aberdeen Anderson Dr,1
1438912800.0,0.0,3.825,3.825,5.489,301.2,4.1,8.6,Aberdeen Anderson Dr,1
1438916400.0,0.0,3.825,3.825,4.782,295.6,3.8,7.0,Aberdeen Anderson Dr,1
1438920000.0,1.2473,5.7375,7.65,3.864,295.8,3.7,6.4,Aberdeen Anderson Dr,1
1438923600.0,3.7419,5.7375,11.475,6.011,294.7,4.4,7.3,Aberdeen Anderson Dr,1
1438927200.0,11.2257,13.3875,30.6,8.345,290.8,4.0,9.3,Aberdeen Anderson Dr,1
1438930800.0,7.4838,13.3875,24.8625,6.695,289.4,3.9,11.7,Aberdeen Anderson Dr,1
1438934400.0,7.4838,11.475,22.95,6.253,283.7,3.5,13.5,Aberdeen Anderson Dr,1
1438938000.0,4.9892,9.5625,17.2125,6.099,251.3,2.7,14.8,Aberdeen Anderson Dr,1
1438941600.0,6.2365,13.3875,22.95,7.528,217.2,3.3,15.5,Aberdeen Anderson Dr,1
1438945200.0,6.2365,15.3,24.8625,16.185,224.4,3.5,16.4,Aberdeen Anderson Dr,1
1438948800.0,2.4946,11.475,15.3,13.191,232.0,3.5,17.0,Aberdeen Anderson Dr,1
1438952400.0,4.9892,13.3875,21.0375,12.371,244.8,3.7,17.4,Aberdeen Anderson Dr,1
1438956000.0,12.473,32.5125,51.6375,14.003,250.2,3.9,17.6,Aberdeen Anderson Dr,1
1438959600.0,23.6987,36.3375,72.675,,253.5,4.2,17.3,Aberdeen Anderson Dr,1
1438963200.0,37.419,47.8125,105.1875,14.163,262.9,4.2,16.8,Aberdeen Anderson Dr,1
1438966800.0,49.892,55.4625,131.9625,16.799,250.9,3.6,16.3,Aberdeen Anderson Dr,1
1438970400.0,51.1393,65.025,143.4375,22.697,244.6,4.4,14.8,Aberdeen Anderson Dr,1
1438974000.0,52.3866,84.15,164.475,23.29,236.2,3.8,13.0,Aberdeen Anderson Dr,1
1438977600.0,22.4514,61.2,95.625,18.094,243.1,4.2,12.0,Aberdeen Anderson Dr,1
1438981200.0,9.9784,55.4625,70.7625,14.826,255.7,4.1,11.2,Aberdeen Anderson Dr,1
1438984800.0,0.0,30.6,30.6,14.375,261.3,3.9,10.3,Aberdeen Anderson Dr,1
1438988400.0,0.0,11.475,11.475,9.797,259.9,3.6,9.5,Aberdeen Anderson Dr,1
1438992000.0,0.0,5.7375,5.7375,,275.2,3.8,8.2,Aberdeen Anderson Dr,1
1438995600.0,,,,5.955,281.9,3.8,7.4,Aberdeen Anderson Dr,1
1438999200.0,0.0,1.9125,1.9125,4.424,277.8,3.8,6.9,Aberdeen Anderson Dr,1
1439002800.0,0.0,1.9125,1.9125,3.247,276.9,4.0,6.8,Aberdeen Anderson Dr,1
1439006400.0,0.0,1.9125,1.9125,4.493,267.9,3.6,6.7,Aberdeen Anderson Dr,1
1439010000.0,0.0,3.825,3.825,4.428,267.2,3.6,6.9,Aberdeen Anderson Dr,1
1439013600.0,0.0,5.7375,5.7375,3.779,252.8,3.1,8.1,Aberdeen Anderson Dr,1
1439017200.0,1.2473,5.7375,7.65,5.156,237.8,3.3,10.0,Aberdeen Anderson Dr,1
1439020800.0,2.4946,3.825,7.65,5.133,232.5,3.9,12.3,Aberdeen Anderson Dr,1
1439024400.0,1.2473,3.825,5.7375,6.81,232.5,4.6,13.9,Aberdeen Anderson Dr,1
1439028000.0,1.2473,3.825,5.7375,8.245,233.8,5.3,14.9,Aberdeen Anderson Dr,1
1439031600.0,1.2473,5.7375,7.65,13.759,223.8,5.9,15.1,Aberdeen Anderson Dr,1
1439035200.0,3.7419,11.475,17.2125,15.379,212.9,6.5,15.0,Aberdeen Anderson Dr,1
1439038800.0,1.2473,7.65,9.5625,,209.5,6.9,14.6,Aberdeen Anderson Dr,1
1439042400.0,1.2473,7.65,9.5625,16.288,198.4,7.0,14.3,Aberdeen Anderson Dr,1
1439046000.0,2.4946,7.65,11.475,12.252,199.2,6.6,13.6,Aberdeen Anderson Dr,1
1439049600.0,1.2473,7.65,9.5625,16.703,193.1,6.7,13.3,Aberdeen Anderson Dr,1
1439053200.0,1.2473,9.5625,11.475,10.872,196.2,7.6,13.1,Aberdeen Anderson Dr,1
1439056800.0,0.0,9.5625,9.5625,11.743,190.1,7.3,12.6,Aberdeen Anderson Dr,1
1439060400.0,1.2473,7.65,9.5625,10.529,202.8,7.9,12.8,Aberdeen Anderson Dr,1
1439064000.0,0.0,7.65,7.65,10.619,206.6,7.9,12.5,Aberdeen Anderson Dr,1
1439067600.0,2.4946,13.3875,17.2125,12.484,217.1,8.3,12.3,Aberdeen Anderson Dr,1
1439071200.0,0.0,5.7375,5.7375,10.297,219.7,9.7,12.2,Aberdeen Anderson Dr,1
1439074800.0,0.0,3.825,3.825,8.476,216.6,7.8,11.8,Aberdeen Anderson Dr,1
1439078400.0,0.0,3.825,3.825,5.853,217.5,7.0,12.0,Aberdeen Anderson Dr,1
1439082000.0,,,,7.457,222.3,6.4,11.8,Aberdeen Anderson Dr,1
1439085600.0,0.0,3.825,3.825,8.5,223.5,6.3,11.7,Aberdeen Anderson Dr,1
1439089200.0,0.0,1.9125,1.9125,7.252,222.1,6.1,11.9,Aberdeen Anderson Dr,1
1439092800.0,0.0,3.825,3.825,6.388,208.7,6.0,11.9,Aberdeen Anderson Dr,1
1439096400.0,3.7419,5.7375,11.475,4.956,204.6,6.0,11.9,Aberdeen Anderson Dr,1
1439100000.0,6.2365,13.3875,22.95,6.995,215.0,6.5,12.6,Aberdeen Anderson Dr,1
1439103600.0,3.7419,11.475,17.2125,6.23,217.1,6.4,13.0,Aberdeen Anderson Dr,1
1439107200.0,1.2473,3.825,5.7375,6.0,222.4,6.6,13.7,Aberdeen Anderson Dr,1
1439110800.0,4.9892,9.5625,17.2125,7.068,220.6,7.0,14.6,Aberdeen Anderson Dr,1
1439114400.0,2.4946,7.65,11.475,11.411,217.5,7.5,15.8,Aberdeen Anderson Dr,1
1439118000.0,3.7419,7.65,13.3875,11.9,214.6,7.9,16.8,Aberdeen Anderson Dr,1
1439121600.0,2.4946,7.65,11.475,11.205,217.1,8.1,17.5,Aberdeen Anderson Dr,1
1439125200.0,4.9892,7.65,15.3,8.332,217.5,8.4,17.7,Aberdeen Anderson Dr,1
1439128800.0,2.4946,7.65,11.475,9.949,222.3,8.1,17.8,Aberdeen Anderson Dr,1
1439132400.0,0.0,3.825,3.825,6.833,229.2,8.0,17.9,Aberdeen Anderson Dr,1
1439136000.0,0.0,1.9125,1.9125,5.783,234.8,7.7,17.7,Aberdeen Anderson Dr,1
1439139600.0,0.0,1.9125,1.9125,6.672,235.0,6.9,17.0,Aberdeen Anderson Dr,1
1439143200.0,1.2473,3.825,5.7375,7.065,236.5,5.5,15.7,Aberdeen Anderson Dr,1
1439146800.0,2.4946,5.7375,9.5625,9.122,228.2,3.6,14.0,Aberdeen Anderson Dr,1
1439150400.0,1.2473,5.7375,7.65,8.106,214.6,2.9,12.8,Aberdeen Anderson Dr,1
1439154000.0,0.0,5.7375,5.7375,6.505,198.9,3.1,12.0,Aberdeen Anderson Dr,1
1439157600.0,4.9892,13.3875,21.0375,7.447,207.1,3.3,11.7,Aberdeen Anderson Dr,1
1439161200.0,1.2473,9.5625,11.475,8.535,207.0,3.6,11.5,Aberdeen Anderson Dr,1
1439164800.0,1.2473,9.5625,11.475,8.409,221.8,4.0,11.6,Aberdeen Anderson Dr,1
1439168400.0,,,,7.81,225.5,4.5,11.9,Aberdeen Anderson Dr,1
1439172000.0,7.4838,19.125,30.6,7.522,225.8,4.3,11.9,Aberdeen Anderson Dr,1
1439175600.0,8.7311,17.2125,30.6,8.165,225.1,5.2,12.0,Aberdeen Anderson Dr,1
1439179200.0,49.892,36.3375,112.8375,11.102,224.0,5.0,12.0,Aberdeen Anderson Dr,1
1439182800.0,91.0529,53.55,193.1625,15.221,223.6,5.0,11.9,Aberdeen Anderson Dr,1
1439186400.0,21.2041,22.95,55.4625,11.691,228.0,4.8,12.0,Aberdeen Anderson Dr,1
1439190000.0,6.2365,13.3875,22.95,10.066,223.6,4.8,12.4,Aberdeen Anderson Dr,1
1439193600.0,4.9892,9.5625,17.2125,13.462,215.6,5.5,14.1,Aberdeen Anderson Dr,1
1439197200.0,6.2365,9.5625,19.125,12.025,201.7,6.3,16.5,Aberdeen Anderson Dr,1
1439200800.0,4.9892,11.475,19.125,12.666,202.6,6.4,16.0,Aberdeen Anderson Dr,1
1439204400.0,6.2365,13.3875,22.95,17.43,194.2,6.4,15.5,Aberdeen Anderson Dr,1
1439208000.0,7.4838,11.475,22.95,19.339,189.6,6.4,15.1,Aberdeen Anderson Dr,1
1439211600.0,2.4946,9.5625,13.3875,14.914,179.4,5.7,14.2,Aberdeen Anderson Dr,1
1439215200.0,3.7419,13.3875,19.125,10.978,180.8,6.6,13.7,Aberdeen Anderson Dr,1
1439218800.0,4.9892,17.2125,24.8625,12.335,180.2,5.7,13.6,Aberdeen Anderson Dr,1
1439222400.0,3.7419,15.3,21.0375,14.345,192.2,5.0,13.7,Aberdeen Anderson Dr,1
1439226000.0,1.2473,7.65,9.5625,17.328,193.7,4.2,13.6,Aberdeen Anderson Dr,1
1439229600.0,0.0,3.825,3.825,1.122,209.8,4.4,13.8,Aberdeen Anderson Dr,1
1439233200.0,0.0,1.9125,1.9125,2.517,220.5,4.5,13.3,Aberdeen Anderson Dr,1
1439236800.0,0.0,1.9125,1.9125,2.933,243.5,3.9,12.5,Aberdeen Anderson Dr,1
1439240400.0,0.0,1.9125,1.9125,1.363,251.1,3.3,12.4,Aberdeen Anderson Dr,1
1439244000.0,0.0,0.0,0.0,1.582,250.5,3.2,11.3,Aberdeen Anderson Dr,1
1439247600.0,0.0,1.9125,1.9125,3.75,252.8,3.3,10.6,Aberdeen Anderson Dr,1
1439251200.0,0.0,0.0,0.0,2.781,249.5,4.4,10.6,Aberdeen Anderson Dr,1
1439254800.0,,,,4.098,243.7,4.2,10.0,Aberdeen Anderson Dr,1
1439258400.0,11.2257,11.475,28.6875,3.628,250.2,4.1,9.5,Aberdeen Anderson Dr,1
1439262000.0,18.7095,22.95,51.6375,5.316,248.5,4.3,9.3,Aberdeen Anderson Dr,1
1439265600.0,26.1933,28.6875,68.85,3.53,256.2,4.4,9.1,Aberdeen Anderson Dr,1
1439269200.0,68.6015,51.6375,156.825,7.443,266.9,4.8,10.0,Aberdeen Anderson Dr,1
1439272800.0,34.9244,38.25,91.8,6.342,279.8,4.8,12.1,Aberdeen Anderson Dr,1
1439276400.0,8.7311,11.475,24.8625,2.479,288.6,4.2,13.8,Aberdeen Anderson Dr,1
1439280000.0,49.892,32.5125,109.0125,5.538,303.1,3.8,15.5,Aberdeen Anderson Dr,1
1439283600.0,76.0853,61.2,177.8625,9.382,306.2,2.8,15.4,Aberdeen Anderson Dr,1
1439287200.0,88.5583,76.5,212.2875,15.057,316.6,2.0,15.7,Aberdeen Anderson Dr,1
1439290800.0,49.892,45.9,122.4,11.274,254.9,0.9,15.8,Aberdeen Anderson Dr,1
1439294400.0,17.4622,24.8625,51.6375,10.518,192.9,2.6,15.4,Aberdeen Anderson Dr,1
1439298000.0,61.1177,57.375,151.0875,11.385,180.5,3.3,14.9,Aberdeen Anderson Dr,1
1439301600.0,66.1069,63.1125,164.475,13.118,174.4,3.2,15.1,Aberdeen Anderson Dr,1
1439305200.0,44.9028,45.9,114.75,13.576,155.1,2.2,16.7,Aberdeen Anderson Dr,1
1439308800.0,22.4514,30.6,65.025,10.385,148.7,2.7,16.3,Aberdeen Anderson Dr,1
1439312400.0,28.6879,36.3375,80.325,11.565,167.0,1.8,15.7,Aberdeen Anderson Dr,1
1439316000.0,33.6771,38.25,89.8875,12.556,336.6,1.5,15.0,Aberdeen Anderson Dr,1
1439319600.0,28.6879,51.6375,95.625,13.329,12.7,2.7,12.9,Aberdeen Anderson Dr,1
1439323200.0,32.4298,40.1625,89.8875,10.772,10.8,2.2,11.7,Aberdeen Anderson Dr,1
1439326800.0,12.473,26.775,45.9,8.928,355.2,1.1,11.1,Aberdeen Anderson Dr,1
1439330400.0,7.4838,24.8625,36.3375,7.517,305.2,1.1,10.6,Aberdeen Anderson Dr,1
1439334000.0,3.7419,21.0375,26.775,7.136,292.8,1.8,10.4,Aberdeen Anderson Dr,1
1439337600.0,0.0,5.7375,5.7375,6.22,313.6,3.1,8.1,Aberdeen Anderson Dr,1
1439341200.0,,,,5.645,301.0,3.6,7.6,Aberdeen Anderson Dr,1
1439344800.0,0.0,3.825,3.825,6.646,292.2,3.8,7.0,Aberdeen Anderson Dr,1
1439348400.0,0.0,3.825,3.825,4.448,289.8,3.7,6.6,Aberdeen Anderson Dr,1
1439352000.0,1.2473,5.7375,7.65,4.124,282.2,3.8,6.5,Aberdeen Anderson Dr,1
1439355600.0,1.2473,7.65,9.5625,3.984,280.9,4.0,7.5,Aberdeen Anderson Dr,1
1439359200.0,2.4946,9.5625,13.3875,4.929,283.4,4.0,9.3,Aberdeen Anderson Dr,1
1439362800.0,3.7419,9.5625,15.3,4.37,285.4,4.2,11.6,Aberdeen Anderson Dr,1
1439366400.0,2.4946,5.7375,9.5625,1.87,272.2,3.3,14.1,Aberdeen Anderson Dr,1
1439370000.0,3.7419,5.7375,11.475,0.57,203.0,2.7,15.6,Aberdeen Anderson Dr,1
1439373600.0,8.7311,9.5625,22.95,5.138,175.3,3.5,15.9,Aberdeen Anderson Dr,1
1439377200.0,6.2365,3.825,13.3875,6.522,176.8,3.7,16.5,Aberdeen Anderson Dr,1
1439380800.0,7.4838,15.3,26.775,9.478,188.2,3.4,17.5,Aberdeen Anderson Dr,1
1439384400.0,6.2365,9.5625,19.125,11.841,219.1,3.5,17.8,Aberdeen Anderson Dr,1
1439388000.0,4.9892,13.3875,21.0375,10.557,233.1,4.6,18.5,Aberdeen Anderson Dr,1
1439391600.0,3.7419,9.5625,15.3,12.688,225.0,4.7,17.9,Aberdeen Anderson Dr,1
1439395200.0,1.2473,7.65,9.5625,13.705,212.0,4.8,17.1,Aberdeen Anderson Dr,1
1439398800.0,1.2473,7.65,9.5625,14.267,207.3,4.7,16.0,Aberdeen Anderson Dr,1
1439402400.0,2.4946,11.475,15.3,11.009,213.9,4.1,14.7,Aberdeen Anderson Dr,1
1439406000.0,0.0,3.825,3.825,8.684,201.0,3.9,13.1,Aberdeen Anderson Dr,1
1439409600.0,0.0,1.9125,1.9125,7.307,212.5,4.9,12.2,Aberdeen Anderson Dr,1
1439413200.0,1.2473,5.7375,7.65,6.387,218.9,4.4,11.6,Aberdeen Anderson Dr,1
1439416800.0,2.4946,7.65,11.475,6.474,223.4,3.5,11.0,Aberdeen Anderson Dr,1
1439420400.0,1.2473,5.7375,7.65,7.494,226.0,3.0,10.1,Aberdeen Anderson Dr,1
1439424000.0,0.0,5.7375,5.7375,6.078,258.7,3.0,8.8,Aberdeen Anderson Dr,1
1439427600.0,,,,8.378,282.5,3.3,7.9,Aberdeen Anderson Dr,1
1439431200.0,8.7311,7.65,21.0375,7.488,281.0,3.2,7.3,Aberdeen Anderson Dr,1
1439434800.0,2.4946,7.65,11.475,7.024,281.4,3.0,6.6,Aberdeen Anderson Dr,1
1439438400.0,7.4838,9.5625,21.0375,4.511,277.0,2.9,6.2,Aberdeen Anderson Dr,1
1439442000.0,9.9784,11.475,26.775,6.127,277.5,2.2,6.2,Aberdeen Anderson Dr,1
1439445600.0,27.4406,21.0375,63.1125,8.784,280.1,1.8,6.5,Aberdeen Anderson Dr,1
1439449200.0,12.473,15.3,34.425,9.206,284.0,1.4,7.2,Aberdeen Anderson Dr,1
1439452800.0,22.4514,28.6875,63.1125,18.085,248.5,1.1,8.7,Aberdeen Anderson Dr,1
1439456400.0,13.7203,21.0375,42.075,,179.3,1.6,11.2,Aberdeen Anderson Dr,1
1439460000.0,8.7311,19.125,32.5125,21.438,169.6,3.2,12.2,Aberdeen Anderson Dr,1
1439463600.0,3.7419,11.475,17.2125,17.061,181.1,4.2,12.4,Aberdeen Anderson Dr,1
1439467200.0,4.9892,13.3875,21.0375,16.084,181.1,4.9,14.2,Aberdeen Anderson Dr,1
1439470800.0,7.4838,15.3,26.775,17.672,182.3,5.9,14.5,Aberdeen Anderson Dr,1
1439474400.0,2.4946,7.65,11.475,18.524,187.0,5.8,14.6,Aberdeen Anderson Dr,1
1439478000.0,2.4946,7.65,11.475,15.501,185.1,5.5,14.1,Aberdeen Anderson Dr,1
1439481600.0,2.4946,7.65,11.475,14.665,186.4,5.2,13.0,Aberdeen Anderson Dr,1
1439485200.0,1.2473,5.7375,7.65,15.545,187.2,4.5,11.8,Aberdeen Anderson Dr,1
1439488800.0,6.2365,11.475,21.0375,15.967,183.0,3.8,11.7,Aberdeen Anderson Dr,1
1439492400.0,2.4946,9.5625,13.3875,14.362,182.4,4.0,12.0,Aberdeen Anderson Dr,1
1439496000.0,0.0,3.825,3.825,12.104,176.0,4.1,12.2,Aberdeen Anderson Dr,1
1439499600.0,1.2473,7.65,9.5625,10.9,179.5,4.0,12.6,Aberdeen Anderson Dr,1
1439503200.0,1.2473,5.7375,7.65,9.501,176.7,2.9,12.4,Aberdeen Anderson Dr,1
1439506800.0,0.0,1.9125,1.9125,9.918,171.0,2.8,12.3,Aberdeen Anderson Dr,1
1439510400.0,0.0,1.9125,1.9125,11.944,183.0,3.2,12.2,Aberdeen Anderson Dr,1
1439514000.0,,,,12.42,181.1,3.0,12.1,Aberdeen Anderson Dr,1
1439517600.0,1.2473,5.7375,7.65,14.128,172.5,3.0,12.3,Aberdeen Anderson Dr,1
1439521200.0,1.2473,5.7375,7.65,12.309,166.6,3.1,12.4,Aberdeen Anderson Dr,1
1439524800.0,2.4946,7.65,11.475,10.438,158.0,2.2,12.1,Aberdeen Anderson Dr,1
1439528400.0,18.7095,28.6875,57.375,9.619,108.2,1.4,12.0,Aberdeen Anderson Dr,1
1439532000.0,54.8812,65.025,149.175,14.263,68.1,1.9,12.1,Aberdeen Anderson Dr,1
1439535600.0,61.1177,65.025,158.7375,14.993,73.9,2.5,12.5,Aberdeen Anderson Dr,1
1439539200.0,128.4719,103.275,300.2625,15.864,73.7,2.7,12.8,Aberdeen Anderson Dr,1
1439542800.0,139.6976,110.925,325.125,18.058,78.0,3.0,12.9,Aberdeen Anderson Dr,1
1439546400.0,92.3002,87.975,229.5,14.677,81.9,3.8,12.9,Aberdeen Anderson Dr,1
1439550000.0,77.3326,70.7625,189.3375,16.197,65.1,2.9,12.8,Aberdeen Anderson Dr,1
1439553600.0,61.1177,63.1125,156.825,13.697,15.3,2.7,12.8,Aberdeen Anderson Dr,1
1439557200.0,77.3326,74.5875,193.1625,15.048,350.8,3.4,12.8,Aberdeen Anderson Dr,1
1439560800.0,53.6339,59.2875,141.525,11.859,2.3,3.9,12.9,Aberdeen Anderson Dr,1
1439564400.0,49.892,55.4625,131.9625,11.522,354.8,3.6,12.8,Aberdeen Anderson Dr,1
1439568000.0,33.6771,49.725,101.3625,13.392,348.4,4.2,12.8,Aberdeen Anderson Dr,1
1439571600.0,49.892,63.1125,139.6125,13.444,356.8,3.1,12.6,Aberdeen Anderson Dr,1
1439575200.0,33.6771,51.6375,103.275,12.526,342.2,3.5,12.4,Aberdeen Anderson Dr,1
1439578800.0,28.6879,47.8125,91.8,12.262,331.3,4.3,12.6,Aberdeen Anderson Dr,1
1439582400.0,17.4622,40.1625,66.9375,8.055,334.9,3.2,12.5,Aberdeen Anderson Dr,1
1439586000.0,6.2365,24.8625,34.425,6.79,338.2,3.1,12.3,Aberdeen Anderson Dr,1
1439589600.0,3.7419,13.3875,19.125,6.004,338.5,3.7,12.2,Aberdeen Anderson Dr,1
