date,NO,NO2,NOXasNO2,site,code
1446076800.0,,,,York Lawrence Street,1
1446080400.0,52.3866,28.6875,109.0125,York Lawrence Street,1
1446084000.0,37.419,19.125,76.5,York Lawrence Street,1
1446087600.0,28.6879,13.3875,57.375,York Lawrence Street,1
1446091200.0,27.4406,15.3,57.375,York Lawrence Street,1
1446094800.0,33.6771,15.3,66.9375,York Lawrence Street,1
1446098400.0,84.8164,28.6875,158.7375,York Lawrence Street,1
1446102000.0,115.9989,40.1625,218.025,York Lawrence Street,1
1446105600.0,113.5043,53.55,227.5875,York Lawrence Street,1
1446109200.0,88.5583,47.8125,183.6,York Lawrence Street,1
1446112800.0,76.0853,42.075,158.7375,York Lawrence Street,1
1446116400.0,89.8056,43.9875,181.6875,York Lawrence Street,1
1446120000.0,94.7948,57.375,202.725,York Lawrence Street,1
1446123600.0,106.0205,49.725,212.2875,York Lawrence Street,1
1446127200.0,86.0637,49.725,181.6875,York Lawrence Street,1
1446130800.0,83.5691,63.1125,191.25,York Lawrence Street,1
1446134400.0,125.9773,74.5875,267.75,York Lawrence Street,1
1446138000.0,118.4935,72.675,254.3625,York Lawrence Street,1
1446141600.0,106.0205,65.025,227.5875,York Lawrence Street,1
1446145200.0,103.5259,63.1125,221.85,York Lawrence Street,1
1446148800.0,97.2894,55.4625,204.6375,York Lawrence Street,1
1446152400.0,81.0745,57.375,181.6875,York Lawrence Street,1
1446156000.0,57.3758,32.5125,120.4875,York Lawrence Street,1
1446159600.0,63.6123,36.3375,133.875,York Lawrence Street,1
1446163200.0,73.5907,42.075,154.9125,York Lawrence Street,1
1446166800.0,73.5907,47.8125,160.65,York Lawrence Street,1
1446170400.0,52.3866,36.3375,116.6625,York Lawrence Street,1
1446174000.0,39.9136,22.95,84.15,York Lawrence Street,1
1446177600.0,31.1825,21.0375,68.85,York Lawrence Street,1
1446181200.0,43.6555,21.0375,87.975,York Lawrence Street,1
1446184800.0,49.892,13.3875,89.8875,York Lawrence Street,1
1446188400.0,106.0205,61.2,223.7625,York Lawrence Street,1
1446192000.0,119.7408,63.1125,246.7125,York Lawrence Street,1
1446195600.0,81.0745,36.3375,160.65,York Lawrence Street,1
1446199200.0,82.3218,49.725,175.95,York Lawrence Street,1
1446202800.0,64.8596,42.075,141.525,York Lawrence Street,1
1446206400.0,77.3326,47.8125,166.3875,York Lawrence Street,1
1446210000.0,86.0637,49.725,181.6875,York Lawrence Street,1
1446213600.0,89.8056,49.725,187.425,York Lawrence Street,1
1446217200.0,79.8272,51.6375,174.0375,York Lawrence Street,1
1446220800.0,83.5691,49.725,177.8625,York Lawrence Street,1
1446224400.0,82.3218,49.725,175.95,York Lawrence Street,1
1446228000.0,94.7948,45.9,191.25,York Lawrence Street,1
1446231600.0,61.1177,36.3375,130.05,York Lawrence Street,1
1446235200.0,57.3758,40.1625,128.1375,York Lawrence Street,1
1446238800.0,53.6339,38.25,120.4875,York Lawrence Street,1
1446242400.0,52.3866,34.425,114.75,York Lawrence Street,1
1446246000.0,49.892,38.25,114.75,York Lawrence Street,1
1446249600.0,38.6663,28.6875,87.975,York Lawrence Street,1
1446253200.0,26.1933,17.2125,57.375,York Lawrence Street,1
1446256800.0,27.4406,17.2125,59.2875,York Lawrence Street,1
1446260400.0,29.9352,17.2125,63.1125,York Lawrence Street,1
1446264000.0,23.6987,13.3875,49.725,York Lawrence Street,1
1446267600.0,36.1717,13.3875,68.85,York Lawrence Street,1
1446271200.0,41.1609,15.3,78.4125,York Lawrence Street,1
1446274800.0,104.7732,24.8625,185.5125,York Lawrence Street,1
1446278400.0,86.0637,30.6,162.5625,York Lawrence Street,1
1446282000.0,97.2894,30.6,179.775,York Lawrence Street,1
1446285600.0,102.2786,40.1625,196.9875,York Lawrence Street,1
1446289200.0,89.8056,40.1625,177.8625,York Lawrence Street,1
1446292800.0,103.5259,47.8125,206.55,York Lawrence Street,1
1446296400.0,92.3002,45.9,187.425,York Lawrence Street,1
1446300000.0,99.784,49.725,202.725,York Lawrence Street,1
1446303600.0,117.2462,49.725,229.5,York Lawrence Street,1
1446307200.0,135.9557,57.375,265.8375,York Lawrence Street,1
1446310800.0,117.2462,49.725,229.5,York Lawrence Street,1
1446314400.0,153.4179,53.55,288.7875,York Lawrence Street,1
1446318000.0,182.1058,49.725,328.95,York Lawrence Street,1
1446321600.0,112.257,38.25,210.375,York Lawrence Street,1
1446325200.0,109.7624,34.425,202.725,York Lawrence Street,1
1446328800.0,104.7732,30.6,191.25,York Lawrence Street,1
1446332400.0,92.3002,24.8625,166.3875,York Lawrence Street,1
1446336000.0,94.7948,21.0375,166.3875,York Lawrence Street,1
1446339600.0,72.3434,22.95,133.875,York Lawrence Street,1
1446343200.0,71.0961,21.0375,130.05,York Lawrence Street,1
1446346800.0,71.0961,22.95,131.9625,York Lawrence Street,1
1446350400.0,62.365,19.125,114.75,York Lawrence Street,1
1446354000.0,62.365,19.125,114.75,York Lawrence Street,1
1446357600.0,44.9028,21.0375,89.8875,York Lawrence Street,1
1446361200.0,106.0205,24.8625,187.425,York Lawrence Street,1
1446364800.0,103.5259,24.8625,183.6,York Lawrence Street,1
1446368400.0,154.6652,32.5125,269.6625,York Lawrence Street,1
1446372000.0,152.1706,43.9875,277.3125,York Lawrence Street,1
1446375600.0,132.2138,43.9875,246.7125,York Lawrence Street,1
1446379200.0,130.9665,51.6375,252.45,York Lawrence Street,1
1446382800.0,152.1706,55.4625,288.7875,York Lawrence Street,1
1446386400.0,135.9557,59.2875,267.75,York Lawrence Street,1
1446390000.0,122.2354,57.375,244.8,York Lawrence Street,1
1446393600.0,109.7624,51.6375,219.9375,York Lawrence Street,1
1446397200.0,143.4395,55.4625,275.4,York Lawrence Street,1
1446400800.0,142.1922,53.55,271.575,York Lawrence Street,1
1446404400.0,88.5583,36.3375,172.125,York Lawrence Street,1
1446408000.0,102.2786,36.3375,193.1625,York Lawrence Street,1
1446411600.0,101.0313,40.1625,195.075,York Lawrence Street,1
1446415200.0,103.5259,34.425,193.1625,York Lawrence Street,1
1446418800.0,114.7516,36.3375,212.2875,York Lawrence Street,1
1446422400.0,96.0421,30.6,177.8625,York Lawrence Street,1
1446426000.0,92.3002,28.6875,170.2125,York Lawrence Street,1
1446429600.0,71.0961,26.775,135.7875,York Lawrence Street,1
1446433200.0,62.365,24.8625,120.4875,York Lawrence Street,1
1446436800.0,43.6555,22.95,89.8875,York Lawrence Street,1
1446440400.0,83.5691,28.6875,156.825,York Lawrence Street,1
1446444000.0,189.5896,40.1625,330.8625,York Lawrence Street,1
1446447600.0,308.0831,59.2875,531.675,York Lawrence Street,1
1446451200.0,225.7613,66.9375,413.1,York Lawrence Street,1
1446454800.0,154.6652,51.6375,288.7875,York Lawrence Street,1
1446458400.0,153.4179,51.6375,286.875,York Lawrence Street,1
1446462000.0,157.1598,57.375,298.35,York Lawrence Street,1
1446465600.0,149.676,51.6375,281.1375,York Lawrence Street,1
1446469200.0,147.1814,57.375,283.05,York Lawrence Street,1
1446472800.0,163.3963,61.2,311.7375,York Lawrence Street,1
1446476400.0,139.6976,63.1125,277.3125,York Lawrence Street,1
1446480000.0,162.149,66.9375,315.5625,York Lawrence Street,1
1446483600.0,157.1598,55.4625,296.4375,York Lawrence Street,1
1446487200.0,155.9125,59.2875,298.35,York Lawrence Street,1
1446490800.0,168.3855,66.9375,325.125,York Lawrence Street,1
1446494400.0,130.9665,61.2,262.0125,York Lawrence Street,1
1446498000.0,123.4827,55.4625,244.8,York Lawrence Street,1
1446501600.0,74.838,51.6375,166.3875,York Lawrence Street,1
1446505200.0,63.6123,47.8125,145.35,York Lawrence Street,1
1446508800.0,52.3866,40.1625,120.4875,York Lawrence Street,1
1446512400.0,66.1069,38.25,139.6125,York Lawrence Street,1
1446516000.0,61.1177,40.1625,133.875,York Lawrence Street,1
1446519600.0,46.1501,34.425,105.1875,York Lawrence Street,1
1446523200.0,48.6447,30.6,105.1875,York Lawrence Street,1
1446526800.0,46.1501,28.6875,99.45,York Lawrence Street,1
1446530400.0,147.1814,40.1625,265.8375,York Lawrence Street,1
1446534000.0,258.1911,68.85,464.7375,York Lawrence Street,1
1446537600.0,207.0518,66.9375,384.4125,York Lawrence Street,1
1446541200.0,173.3747,68.85,334.6875,York Lawrence Street,1
1446544800.0,153.4179,66.9375,302.175,York Lawrence Street,1
1446548400.0,152.1706,74.5875,307.9125,York Lawrence Street,1
1446552000.0,147.1814,70.7625,296.4375,York Lawrence Street,1
1446555600.0,154.6652,70.7625,307.9125,York Lawrence Street,1
1446559200.0,157.1598,66.9375,307.9125,York Lawrence Street,1
1446562800.0,150.9233,66.9375,298.35,York Lawrence Street,1
1446566400.0,144.6868,63.1125,284.9625,York Lawrence Street,1
1446570000.0,111.0097,53.55,223.7625,York Lawrence Street,1
1446573600.0,103.5259,47.8125,206.55,York Lawrence Street,1
1446577200.0,98.5367,42.075,193.1625,York Lawrence Street,1
1446580800.0,93.5475,40.1625,183.6,York Lawrence Street,1
1446584400.0,68.6015,38.25,143.4375,York Lawrence Street,1
1446588000.0,63.6123,32.5125,130.05,York Lawrence Street,1
1446591600.0,54.8812,26.775,110.925,York Lawrence Street,1
1446595200.0,72.3434,24.8625,135.7875,York Lawrence Street,1
1446598800.0,82.3218,24.8625,151.0875,York Lawrence Street,1
1446602400.0,59.8704,17.2125,109.0125,York Lawrence Street,1
1446606000.0,57.3758,15.3,103.275,York Lawrence Street,1
1446609600.0,57.3758,15.3,103.275,York Lawrence Street,1
1446613200.0,83.5691,21.0375,149.175,York Lawrence Street,1
1446616800.0,205.8045,36.3375,351.9,York Lawrence Street,1
1446620400.0,265.6749,61.2,468.5625,York Lawrence Street,1
1446624000.0,227.0086,59.2875,407.3625,York Lawrence Street,1
1446627600.0,183.3531,49.725,330.8625,York Lawrence Street,1
1446631200.0,172.1274,53.55,317.475,York Lawrence Street,1
1446634800.0,,,,York Lawrence Street,1
1446638400.0,,,,York Lawrence Street,1
1446642000.0,139.6976,49.725,263.925,York Lawrence Street,1
1446645600.0,128.4719,47.8125,244.8,York Lawrence Street,1
1446649200.0,128.4719,51.6375,248.625,York Lawrence Street,1
1446652800.0,155.9125,61.2,300.2625,York Lawrence Street,1
1446656400.0,138.4503,61.2,273.4875,York Lawrence Street,1
1446660000.0,128.4719,57.375,254.3625,York Lawrence Street,1
1446663600.0,113.5043,47.8125,221.85,York Lawrence Street,1
1446667200.0,113.5043,45.9,219.9375,York Lawrence Street,1
1446670800.0,122.2354,43.9875,231.4125,York Lawrence Street,1
1446674400.0,94.7948,38.25,183.6,York Lawrence Street,1
1446678000.0,84.8164,28.6875,158.7375,York Lawrence Street,1
1446681600.0,79.8272,30.6,153.0,York Lawrence Street,1
1446685200.0,57.3758,28.6875,116.6625,York Lawrence Street,1
1446688800.0,58.6231,24.8625,114.75,York Lawrence Street,1
1446692400.0,72.3434,26.775,137.7,York Lawrence Street,1
1446696000.0,71.0961,26.775,135.7875,York Lawrence Street,1
1446699600.0,87.311,30.6,164.475,York Lawrence Street,1
1446703200.0,123.4827,43.9875,233.325,York Lawrence Street,1
1446706800.0,188.3423,51.6375,340.425,York Lawrence Street,1
1446710400.0,112.257,53.55,225.675,York Lawrence Street,1
1446714000.0,98.5367,47.8125,198.9,York Lawrence Street,1
1446717600.0,87.311,43.9875,177.8625,York Lawrence Street,1
1446721200.0,104.7732,49.725,210.375,York Lawrence Street,1
1446724800.0,94.7948,45.9,191.25,York Lawrence Street,1
1446728400.0,107.2678,57.375,221.85,York Lawrence Street,1
1446732000.0,112.257,59.2875,231.4125,York Lawrence Street,1
1446735600.0,112.257,57.375,229.5,York Lawrence Street,1
1446739200.0,89.8056,49.725,187.425,York Lawrence Street,1
1446742800.0,125.9773,61.2,254.3625,York Lawrence Street,1
1446746400.0,108.5151,55.4625,221.85,York Lawrence Street,1
1446750000.0,82.3218,51.6375,177.8625,York Lawrence Street,1
1446753600.0,58.6231,38.25,128.1375,York Lawrence Street,1
1446757200.0,83.5691,43.9875,172.125,York Lawrence Street,1
1446760800.0,68.6015,38.25,143.4375,York Lawrence Street,1
1446764400.0,72.3434,34.425,145.35,York Lawrence Street,1
1446768000.0,48.6447,32.5125,107.1,York Lawrence Street,1
1446771600.0,51.1393,32.5125,110.925,York Lawrence Street,1
1446775200.0,42.4082,28.6875,93.7125,York Lawrence Street,1
1446778800.0,32.4298,22.95,72.675,York Lawrence Street,1
1446782400.0,21.2041,13.3875,45.9,York Lawrence Street,1
1446786000.0,42.4082,21.0375,86.0625,York Lawrence Street,1
1446789600.0,104.7732,42.075,202.725,York Lawrence Street,1
1446793200.0,168.3855,65.025,323.2125,York Lawrence Street,1
1446796800.0,132.2138,59.2875,262.0125,York Lawrence Street,1
1446800400.0,99.784,61.2,214.2,York Lawrence Street,1
1446804000.0,102.2786,51.6375,208.4625,York Lawrence Street,1
1446807600.0,77.3326,45.9,164.475,York Lawrence Street,1
1446811200.0,81.0745,53.55,177.8625,York Lawrence Street,1
1446814800.0,77.3326,53.55,172.125,York Lawrence Street,1
1446818400.0,62.365,42.075,137.7,York Lawrence Street,1
1446822000.0,53.6339,42.075,124.3125,York Lawrence Street,1
1446825600.0,74.838,49.725,164.475,York Lawrence Street,1
1446829200.0,47.3974,40.1625,112.8375,York Lawrence Street,1
1446832800.0,34.9244,43.9875,97.5375,York Lawrence Street,1
1446836400.0,24.946,34.425,72.675,York Lawrence Street,1
1446840000.0,12.473,30.6,49.725,York Lawrence Street,1
1446843600.0,27.4406,36.3375,78.4125,York Lawrence Street,1
1446847200.0,19.9568,28.6875,59.2875,York Lawrence Street,1
1446850800.0,49.892,38.25,114.75,York Lawrence Street,1
1446854400.0,37.419,28.6875,86.0625,York Lawrence Street,1
1446858000.0,37.419,26.775,84.15,York Lawrence Street,1
1446861600.0,68.6015,36.3375,141.525,York Lawrence Street,1
1446865200.0,54.8812,24.8625,109.0125,York Lawrence Street,1
1446868800.0,29.9352,19.125,65.025,York Lawrence Street,1
1446872400.0,29.9352,19.125,65.025,York Lawrence Street,1
1446876000.0,49.892,21.0375,97.5375,York Lawrence Street,1
1446879600.0,96.0421,34.425,181.6875,York Lawrence Street,1
1446883200.0,54.8812,40.1625,124.3125,York Lawrence Street,1
1446886800.0,51.1393,38.25,116.6625,York Lawrence Street,1
1446890400.0,51.1393,30.6,109.0125,York Lawrence Street,1
1446894000.0,39.9136,26.775,87.975,York Lawrence Street,1
1446897600.0,17.4622,17.2125,43.9875,York Lawrence Street,1
1446901200.0,21.2041,22.95,55.4625,York Lawrence Street,1
1446904800.0,8.7311,9.5625,22.95,York Lawrence Street,1
1446908400.0,8.7311,11.475,24.8625,York Lawrence Street,1
1446912000.0,22.4514,26.775,61.2,York Lawrence Street,1
1446915600.0,7.4838,15.3,26.775,York Lawrence Street,1
1446919200.0,8.7311,15.3,28.6875,York Lawrence Street,1
1446922800.0,13.7203,24.8625,45.9,York Lawrence Street,1
1446926400.0,29.9352,40.1625,86.0625,York Lawrence Street,1
1446930000.0,27.4406,26.775,68.85,York Lawrence Street,1
1446933600.0,56.1285,40.1625,126.225,York Lawrence Street,1
1446937200.0,37.419,32.5125,89.8875,York Lawrence Street,1
1446940800.0,47.3974,34.425,107.1,York Lawrence Street,1
1446944400.0,63.6123,38.25,135.7875,York Lawrence Street,1
1446948000.0,43.6555,28.6875,95.625,York Lawrence Street,1
1446951600.0,39.9136,32.5125,93.7125,York Lawrence Street,1
1446955200.0,44.9028,26.775,95.625,York Lawrence Street,1
1446958800.0,26.1933,17.2125,57.375,York Lawrence Street,1
1446962400.0,31.1825,19.125,66.9375,York Lawrence Street,1
1446966000.0,67.3542,26.775,130.05,York Lawrence Street,1
1446969600.0,63.6123,22.95,120.4875,York Lawrence Street,1
1446973200.0,57.3758,28.6875,116.6625,York Lawrence Street,1
1446976800.0,63.6123,30.6,128.1375,York Lawrence Street,1
1446980400.0,62.365,38.25,133.875,York Lawrence Street,1
1446984000.0,41.1609,28.6875,91.8,York Lawrence Street,1
1446987600.0,48.6447,30.6,105.1875,York Lawrence Street,1
1446991200.0,53.6339,34.425,116.6625,York Lawrence Street,1
1446994800.0,48.6447,30.6,105.1875,York Lawrence Street,1
1446998400.0,39.9136,28.6875,89.8875,York Lawrence Street,1
1447002000.0,43.6555,28.6875,95.625,York Lawrence Street,1
1447005600.0,13.7203,13.3875,34.425,York Lawrence Street,1
1447009200.0,9.9784,9.5625,24.8625,York Lawrence Street,1
1447012800.0,8.7311,9.5625,22.95,York Lawrence Street,1
1447016400.0,12.473,11.475,30.6,York Lawrence Street,1
1447020000.0,9.9784,13.3875,28.6875,York Lawrence Street,1
1447023600.0,32.4298,22.95,72.675,York Lawrence Street,1
1447027200.0,22.4514,11.475,45.9,York Lawrence Street,1
1447030800.0,27.4406,19.125,61.2,York Lawrence Street,1
1447034400.0,17.4622,11.475,38.25,York Lawrence Street,1
1447038000.0,23.6987,15.3,51.6375,York Lawrence Street,1
1447041600.0,26.1933,15.3,55.4625,York Lawrence Street,1
1447045200.0,37.419,19.125,76.5,York Lawrence Street,1
1447048800.0,62.365,32.5125,128.1375,York Lawrence Street,1
1447052400.0,98.5367,49.725,200.8125,York Lawrence Street,1
1447056000.0,16.2149,17.2125,42.075,York Lawrence Street,1
1447059600.0,9.9784,11.475,26.775,York Lawrence Street,1
1447063200.0,,,,York Lawrence Street,1
1447066800.0,,,,York Lawrence Street,1
1447070400.0,6.2365,11.475,21.0375,York Lawrence Street,1
1447074000.0,9.9784,15.3,30.6,York Lawrence Street,1
1447077600.0,12.473,15.3,34.425,York Lawrence Street,1
1447081200.0,11.2257,13.3875,30.6,York Lawrence Street,1
1447084800.0,,,,York Lawrence Street,1
1447088400.0,9.9784,15.3,30.6,York Lawrence Street,1
1447092000.0,19.9568,19.125,49.725,York Lawrence Street,1
1447095600.0,11.2257,17.2125,34.425,York Lawrence Street,1
1447099200.0,4.9892,9.5625,17.2125,York Lawrence Street,1
1447102800.0,4.9892,7.65,15.3,York Lawrence Street,1
1447106400.0,2.4946,3.825,7.65,York Lawrence Street,1
1447110000.0,2.4946,3.825,7.65,York Lawrence Street,1
1447113600.0,2.4946,5.7375,9.5625,York Lawrence Street,1
1447117200.0,1.2473,3.825,5.7375,York Lawrence Street,1
1447120800.0,1.2473,1.9125,3.825,York Lawrence Street,1
1447124400.0,2.4946,1.9125,5.7375,York Lawrence Street,1
1447128000.0,2.4946,1.9125,5.7375,York Lawrence Street,1
1447131600.0,3.7419,5.7375,11.475,York Lawrence Street,1
1447135200.0,3.7419,5.7375,11.475,York Lawrence Street,1
1447138800.0,17.4622,19.125,45.9,York Lawrence Street,1
1447142400.0,22.4514,30.6,65.025,York Lawrence Street,1
1447146000.0,21.2041,28.6875,61.2,York Lawrence Street,1
1447149600.0,13.7203,24.8625,45.9,York Lawrence Street,1
1447153200.0,17.4622,24.8625,51.6375,York Lawrence Street,1
1447156800.0,8.7311,17.2125,30.6,York Lawrence Street,1
1447160400.0,7.4838,13.3875,24.8625,York Lawrence Street,1
1447164000.0,8.7311,13.3875,26.775,York Lawrence Street,1
1447167600.0,8.7311,11.475,24.8625,York Lawrence Street,1
1447171200.0,11.2257,19.125,36.3375,York Lawrence Street,1
1447174800.0,9.9784,24.8625,40.1625,York Lawrence Street,1
1447178400.0,22.4514,36.3375,70.7625,York Lawrence Street,1
1447182000.0,11.2257,30.6,47.8125,York Lawrence Street,1
1447185600.0,6.2365,19.125,28.6875,York Lawrence Street,1
1447189200.0,13.7203,24.8625,45.9,York Lawrence Street,1
1447192800.0,18.7095,26.775,55.4625,York Lawrence Street,1
1447196400.0,13.7203,17.2125,38.25,York Lawrence Street,1
1447200000.0,7.4838,7.65,19.125,York Lawrence Street,1
1447203600.0,11.2257,9.5625,26.775,York Lawrence Street,1
1447207200.0,11.2257,9.5625,26.775,York Lawrence Street,1
1447210800.0,11.2257,9.5625,26.775,York Lawrence Street,1
1447214400.0,8.7311,5.7375,19.125,York Lawrence Street,1
1447218000.0,9.9784,7.65,22.95,York Lawrence Street,1
1447221600.0,47.3974,22.95,95.625,York Lawrence Street,1
1447225200.0,51.1393,30.6,109.0125,York Lawrence Street,1
1447228800.0,43.6555,28.6875,95.625,York Lawrence Street,1
1447232400.0,22.4514,22.95,57.375,York Lawrence Street,1
1447236000.0,16.2149,19.125,43.9875,York Lawrence Street,1
1447239600.0,13.7203,19.125,40.1625,York Lawrence Street,1
1447243200.0,11.2257,13.3875,30.6,York Lawrence Street,1
1447246800.0,18.7095,21.0375,49.725,York Lawrence Street,1
1447250400.0,28.6879,30.6,74.5875,York Lawrence Street,1
1447254000.0,26.1933,22.95,63.1125,York Lawrence Street,1
1447257600.0,19.9568,24.8625,55.4625,York Lawrence Street,1
1447261200.0,19.9568,24.8625,55.4625,York Lawrence Street,1
1447264800.0,22.4514,28.6875,63.1125,York Lawrence Street,1
1447268400.0,39.9136,40.1625,101.3625,York Lawrence Street,1
1447272000.0,36.1717,42.075,97.5375,York Lawrence Street,1
1447275600.0,23.6987,28.6875,65.025,York Lawrence Street,1
1447279200.0,21.2041,28.6875,61.2,York Lawrence Street,1
1447282800.0,9.9784,11.475,26.775,York Lawrence Street,1
1447286400.0,34.9244,28.6875,82.2375,York Lawrence Street,1
1447290000.0,57.3758,30.6,118.575,York Lawrence Street,1
1447293600.0,34.9244,22.95,76.5,York Lawrence Street,1
1447297200.0,17.4622,15.3,42.075,York Lawrence Street,1
1447300800.0,33.6771,22.95,74.5875,York Lawrence Street,1
1447304400.0,31.1825,21.0375,68.85,York Lawrence Street,1
1447308000.0,112.257,43.9875,216.1125,York Lawrence Street,1
1447311600.0,213.2883,80.325,407.3625,York Lawrence Street,1
1447315200.0,173.3747,76.5,342.3375,York Lawrence Street,1
1447318800.0,113.5043,68.85,242.8875,York Lawrence Street,1
1447322400.0,109.7624,55.4625,223.7625,York Lawrence Street,1
1447326000.0,87.311,57.375,191.25,York Lawrence Street,1
1447329600.0,69.8488,49.725,156.825,York Lawrence Street,1
1447333200.0,56.1285,45.9,131.9625,York Lawrence Street,1
1447336800.0,59.8704,49.725,141.525,York Lawrence Street,1
1447340400.0,29.9352,34.425,80.325,York Lawrence Street,1
1447344000.0,41.1609,38.25,101.3625,York Lawrence Street,1
1447347600.0,27.4406,32.5125,74.5875,York Lawrence Street,1
1447351200.0,21.2041,22.95,55.4625,York Lawrence Street,1
1447354800.0,19.9568,24.8625,55.4625,York Lawrence Street,1
1447358400.0,13.7203,21.0375,42.075,York Lawrence Street,1
1447362000.0,9.9784,11.475,26.775,York Lawrence Street,1
1447365600.0,23.6987,24.8625,61.2,York Lawrence Street,1
1447369200.0,31.1825,21.0375,68.85,York Lawrence Street,1
1447372800.0,29.9352,19.125,65.025,York Lawrence Street,1
1447376400.0,18.7095,9.5625,38.25,York Lawrence Street,1
1447380000.0,8.7311,5.7375,19.125,York Lawrence Street,1
1447383600.0,8.7311,5.7375,19.125,York Lawrence Street,1
1447387200.0,6.2365,3.825,13.3875,York Lawrence Street,1
1447390800.0,4.9892,5.7375,13.3875,York Lawrence Street,1
1447394400.0,17.4622,11.475,38.25,York Lawrence Street,1
1447398000.0,73.5907,40.1625,153.0,York Lawrence Street,1
1447401600.0,66.1069,45.9,147.2625,York Lawrence Street,1
1447405200.0,22.4514,24.8625,59.2875,York Lawrence Street,1
1447408800.0,23.6987,32.5125,68.85,York Lawrence Street,1
1447412400.0,12.473,17.2125,36.3375,York Lawrence Street,1
1447416000.0,12.473,19.125,38.25,York Lawrence Street,1
1447419600.0,7.4838,13.3875,24.8625,York Lawrence Street,1
1447423200.0,9.9784,13.3875,28.6875,York Lawrence Street,1
1447426800.0,9.9784,21.0375,36.3375,York Lawrence Street,1
1447430400.0,22.4514,43.9875,78.4125,York Lawrence Street,1
1447434000.0,12.473,24.8625,43.9875,York Lawrence Street,1
1447437600.0,12.473,30.6,49.725,York Lawrence Street,1
1447441200.0,8.7311,28.6875,42.075,York Lawrence Street,1
1447444800.0,8.7311,32.5125,45.9,York Lawrence Street,1
1447448400.0,13.7203,22.95,43.9875,York Lawrence Street,1
1447452000.0,9.9784,13.3875,28.6875,York Lawrence Street,1
1447455600.0,6.2365,9.5625,19.125,York Lawrence Street,1
1447459200.0,6.2365,5.7375,15.3,York Lawrence Street,1
1447462800.0,4.9892,5.7375,13.3875,York Lawrence Street,1
1447466400.0,8.7311,7.65,21.0375,York Lawrence Street,1
1447470000.0,8.7311,7.65,21.0375,York Lawrence Street,1
1447473600.0,7.4838,7.65,19.125,York Lawrence Street,1
1447477200.0,7.4838,7.65,19.125,York Lawrence Street,1
1447480800.0,6.2365,9.5625,19.125,York Lawrence Street,1
1447484400.0,14.9676,15.3,38.25,York Lawrence Street,1
1447488000.0,17.4622,24.8625,51.6375,York Lawrence Street,1
1447491600.0,7.4838,17.2125,28.6875,York Lawrence Street,1
1447495200.0,26.1933,24.8625,65.025,York Lawrence Street,1
1447498800.0,58.6231,51.6375,141.525,York Lawrence Street,1
1447502400.0,61.1177,49.725,143.4375,York Lawrence Street,1
1447506000.0,39.9136,34.425,95.625,York Lawrence Street,1
1447509600.0,86.0637,61.2,193.1625,York Lawrence Street,1
1447513200.0,86.0637,53.55,185.5125,York Lawrence Street,1
1447516800.0,96.0421,63.1125,210.375,York Lawrence Street,1
1447520400.0,86.0637,61.2,193.1625,York Lawrence Street,1
1447524000.0,86.0637,59.2875,191.25,York Lawrence Street,1
1447527600.0,91.0529,53.55,193.1625,York Lawrence Street,1
1447531200.0,99.784,45.9,198.9,York Lawrence Street,1
1447534800.0,83.5691,40.1625,168.3,York Lawrence Street,1
1447538400.0,73.5907,42.075,154.9125,York Lawrence Street,1
1447542000.0,17.4622,17.2125,43.9875,York Lawrence Street,1
1447545600.0,12.473,11.475,30.6,York Lawrence Street,1
1447549200.0,9.9784,7.65,22.95,York Lawrence Street,1
1447552800.0,9.9784,5.7375,21.0375,York Lawrence Street,1
1447556400.0,6.2365,5.7375,15.3,York Lawrence Street,1
1447560000.0,4.9892,5.7375,13.3875,York Lawrence Street,1
1447563600.0,6.2365,3.825,13.3875,York Lawrence Street,1
1447567200.0,7.4838,3.825,15.3,York Lawrence Street,1
1447570800.0,6.2365,3.825,13.3875,York Lawrence Street,1
1447574400.0,6.2365,5.7375,15.3,York Lawrence Street,1
1447578000.0,11.2257,7.65,24.8625,York Lawrence Street,1
1447581600.0,9.9784,5.7375,21.0375,York Lawrence Street,1
1447585200.0,11.2257,15.3,32.5125,York Lawrence Street,1
1447588800.0,11.2257,17.2125,34.425,York Lawrence Street,1
1447592400.0,8.7311,17.2125,30.6,York Lawrence Street,1
1447596000.0,7.4838,15.3,26.775,York Lawrence Street,1
1447599600.0,19.9568,22.95,53.55,York Lawrence Street,1
1447603200.0,9.9784,15.3,30.6,York Lawrence Street,1
1447606800.0,9.9784,15.3,30.6,York Lawrence Street,1
1447610400.0,21.2041,19.125,51.6375,York Lawrence Street,1
1447614000.0,26.1933,17.2125,57.375,York Lawrence Street,1
1447617600.0,14.9676,13.3875,36.3375,York Lawrence Street,1
1447621200.0,11.2257,9.5625,26.775,York Lawrence Street,1
1447624800.0,8.7311,7.65,21.0375,York Lawrence Street,1
1447628400.0,14.9676,13.3875,36.3375,York Lawrence Street,1
1447632000.0,8.7311,7.65,21.0375,York Lawrence Street,1
1447635600.0,7.4838,7.65,19.125,York Lawrence Street,1
1447639200.0,3.7419,3.825,9.5625,York Lawrence Street,1
1447642800.0,2.4946,0.0,3.825,York Lawrence Street,1
1447646400.0,3.7419,0.0,5.7375,York Lawrence Street,1
1447650000.0,4.9892,3.825,11.475,York Lawrence Street,1
1447653600.0,14.9676,15.3,38.25,York Lawrence Street,1
1447657200.0,21.2041,21.0375,53.55,York Lawrence Street,1
