date,O3,NO,NO2,NOXasNO2,PM10,NV10,V10,PM2.5,NV2.5,V2.5,wd,ws,temp,AT10,AT2.5,AP2.5,site,code
1423767600.0,,14.33958,49.54666,71.53372,16.6,12.7,3.9,17.4,10.9,6.5,,,,4.2,4.2,995364.0,Aberdeen,1
1423771200.0,,7.29982,41.58205,52.77496,14.7,11.3,3.4,18.3,10.1,8.2,,,,4.2,4.3,995000.0,Aberdeen,1
1423774800.0,,5.7354,39.18713,47.98128,14.7,10.7,4.0,15.6,9.3,6.3,,,,4.7,4.7,994100.0,Aberdeen,1
1423778400.0,,4.1136,31.71786,38.02528,16.4,12.1,4.3,16.5,10.0,6.5,,,,4.9,5.0,993317.0,Aberdeen,1
1423782000.0,,2.05649,19.10827,22.2615,16.5,11.7,4.8,15.1,8.9,6.2,,,,4.7,4.8,992715.0,Aberdeen,1
1423785600.0,,2.2019,19.36151,22.73771,18.5,12.9,5.6,16.4,10.1,6.3,196.5,6.8,3.2,4.7,4.8,991832.0,Aberdeen,1
1423789200.0,,2.00815,18.7986,21.87773,20.2,14.5,5.7,19.0,11.4,7.6,193.1,6.9,3.1,4.6,4.7,990982.0,Aberdeen,1
1423792800.0,,2.86786,24.27154,28.66885,29.8,23.8,6.0,29.0,21.5,7.5,187.7,7.3,3.0,4.6,4.7,990000.0,Aberdeen,1
1423796400.0,,2.81017,24.22229,28.53115,35.3,27.4,7.9,34.3,24.1,10.2,188.0,7.2,2.9,4.6,4.7,989149.0,Aberdeen,1
1423800000.0,,3.41823,23.98084,29.22204,29.1,21.5,7.6,30.1,19.5,10.6,185.6,7.2,3.1,4.8,4.8,988617.0,Aberdeen,1
1423803600.0,,5.85171,31.95596,40.92846,25.1,18.2,6.9,24.1,15.4,8.7,183.9,6.8,3.0,4.8,4.9,988000.0,Aberdeen,1
1423807200.0,,8.69056,38.61911,51.94446,25.6,19.5,6.1,23.5,14.9,8.6,182.1,7.1,2.9,4.8,4.9,987749.0,Aberdeen,1
1423810800.0,,10.63167,42.78788,59.08956,29.1,23.1,6.0,23.4,16.9,6.5,181.8,7.7,2.8,4.9,5.0,987000.0,Aberdeen,1
1423814400.0,,21.43672,73.04842,105.9176,40.2,35.7,4.5,33.2,25.4,7.8,182.0,7.9,3.0,4.9,5.0,,Aberdeen,1
1423818000.0,,26.50575,66.19736,106.83894,50.8,44.0,6.8,37.3,28.5,8.8,173.8,8.6,3.2,5.1,5.2,,Aberdeen,1
1423821600.0,,24.42026,55.42999,92.87387,48.4,41.4,7.0,35.9,25.8,10.1,170.8,7.9,3.6,5.2,5.3,986000.0,Aberdeen,1
1423825200.0,,13.78921,45.50507,66.64823,49.0,41.4,7.6,37.9,27.1,10.8,171.2,7.3,4.5,5.3,5.5,985909.0,Aberdeen,1
1423828800.0,,31.08334,61.94444,109.6049,40.9,34.5,6.4,33.5,23.9,9.6,170.5,7.6,5.0,5.3,5.5,985334.0,Aberdeen,1
1423832400.0,,26.88306,54.0506,95.27071,45.9,39.7,6.2,37.3,28.7,8.6,165.3,6.4,5.2,5.4,5.6,985000.0,Aberdeen,1
1423836000.0,,22.47946,58.0372,92.50523,43.8,38.0,5.8,35.6,28.6,7.0,167.3,5.6,5.2,5.5,5.6,,Aberdeen,1
1423839600.0,,38.23848,68.39578,127.02729,48.9,43.0,5.9,40.6,30.5,10.1,164.0,4.9,5.2,5.7,5.8,,Aberdeen,1
1423843200.0,,26.15869,66.1309,106.24033,51.0,46.0,5.0,45.8,34.2,11.6,152.9,4.9,5.2,5.8,5.9,,Aberdeen,1
1423846800.0,,20.94435,66.3365,98.45072,48.3,43.2,5.1,39.3,33.8,5.5,151.6,4.3,5.4,5.7,5.8,986000.0,Aberdeen,1
1423850400.0,,3.18623,35.35208,40.23757,51.4,46.3,5.1,32.4,28.1,4.3,149.8,4.0,5.4,5.7,5.9,986300.0,Aberdeen,1
1423854000.0,,3.64991,35.93157,41.52803,58.2,52.0,6.2,32.5,24.3,8.2,136.0,2.7,5.3,6.0,6.1,987000.0,Aberdeen,1
1423857600.0,,2.2018,32.1147,35.49074,56.4,51.0,5.4,32.2,25.1,7.1,132.6,2.9,5.3,6.0,6.1,,Aberdeen,1
1423861200.0,,1.07174,20.94092,22.58423,58.4,53.7,4.7,31.4,27.2,4.2,136.0,2.9,5.2,5.9,6.0,987932.0,Aberdeen,1
1423864800.0,,0.86874,21.0681,22.40016,51.8,48.1,3.7,28.9,24.8,4.1,123.2,2.2,4.9,5.9,6.0,988082.0,Aberdeen,1
1423868400.0,,0.75275,21.01598,22.17018,50.7,47.0,3.7,33.7,24.5,9.2,90.3,2.6,4.9,5.8,5.8,989000.0,Aberdeen,1
1423872000.0,,0.92674,33.11685,34.53784,53.2,48.0,5.2,34.8,27.0,7.8,87.0,2.1,4.0,5.5,5.7,989310.0,Aberdeen,1
1423875600.0,,0.73341,23.39625,24.5208,54.9,48.2,6.7,29.4,24.7,4.7,76.6,2.2,3.6,5.5,5.6,990000.0,Aberdeen,1
1423879200.0,,0.49237,11.5974,12.35236,50.9,44.7,6.2,20.6,16.1,4.5,78.6,2.3,3.7,5.6,5.7,,Aberdeen,1
1423882800.0,,1.04274,29.00545,30.6043,39.5,35.8,3.7,26.7,20.6,6.1,100.5,3.4,4.2,5.7,5.8,990666.0,Aberdeen,1
1423886400.0,,1.07174,28.1783,29.82161,41.4,37.8,3.6,34.2,22.7,11.5,113.9,4.1,4.6,5.6,5.7,991000.0,Aberdeen,1
1423890000.0,,1.12974,31.45345,33.1857,57.5,52.4,5.1,27.3,22.0,5.3,113.2,3.4,4.8,5.7,5.8,,Aberdeen,1
1423893600.0,,1.47774,25.25026,27.51609,61.4,55.3,6.1,18.7,16.6,2.1,114.1,3.0,4.8,5.7,5.8,992000.0,Aberdeen,1
1423897200.0,,3.04185,38.20075,42.86486,52.8,46.8,6.0,19.5,17.5,2.0,120.0,3.2,4.9,5.8,5.9,,Aberdeen,1
1423900800.0,,5.27203,40.91124,48.9949,48.7,42.7,6.0,20.3,18.5,1.8,130.1,3.9,4.9,5.8,5.9,992932.0,Aberdeen,1
1423904400.0,,2.89685,27.91389,32.35568,57.5,51.7,5.8,24.3,21.6,2.7,136.3,4.1,4.8,6.1,6.2,993000.0,Aberdeen,1
1423908000.0,,6.11271,30.21941,39.5921,53.4,48.2,5.2,29.5,25.4,4.1,139.7,4.1,4.8,6.5,6.6,,Aberdeen,1
1423911600.0,,6.83614,33.58159,44.06352,52.1,44.8,7.3,32.5,23.2,9.3,145.3,4.1,5.3,6.5,6.6,994000.0,Aberdeen,1
1423915200.0,,6.74945,33.94448,44.2935,54.1,46.6,7.5,32.3,25.6,6.7,152.7,4.4,5.4,6.7,6.8,,Aberdeen,1
1423918800.0,,8.54556,36.85961,49.96263,61.2,53.2,8.0,37.6,28.4,9.2,141.4,3.1,5.7,6.8,7.0,,Aberdeen,1
1423922400.0,,14.65796,44.67983,67.15505,62.0,53.9,8.1,37.5,27.0,10.5,149.6,5.2,5.8,6.8,6.9,,Aberdeen,1
1423926000.0,,10.71867,44.77354,61.20861,65.0,56.6,8.4,31.1,23.2,7.9,155.5,5.3,5.7,6.7,6.8,,Aberdeen,1
1423929600.0,,8.89325,52.87393,66.51006,52.0,45.3,6.7,29.8,19.9,9.9,156.3,4.8,5.6,6.4,6.6,995000.0,Aberdeen,1
1423933200.0,,12.48516,65.89519,85.03883,36.1,29.1,7.0,18.1,13.2,4.9,151.6,5.6,5.4,6.4,6.5,995649.0,Aberdeen,1
1423936800.0,,8.16888,48.59184,61.11728,38.7,34.6,4.1,19.0,18.8,0.2,155.7,5.0,5.1,6.4,6.5,996000.0,Aberdeen,1
1423940400.0,,6.14171,48.7501,58.16725,43.2,38.0,5.2,27.5,24.0,3.5,157.5,5.0,4.9,6.2,6.3,996850.0,Aberdeen,1
1423944000.0,,10.13899,49.11969,64.66593,38.7,33.0,5.7,28.2,25.1,3.1,163.2,3.8,5.1,6.3,6.5,997000.0,Aberdeen,1
1423947600.0,,17.43913,51.52323,78.26285,52.8,46.1,6.7,38.6,33.1,5.5,176.6,4.8,5.2,6.2,6.4,997603.0,Aberdeen,1
1423951200.0,,6.63408,39.23828,49.41039,59.3,51.5,7.8,46.9,34.6,12.3,175.4,4.6,5.3,6.1,6.3,998000.0,Aberdeen,1
1423954800.0,,10.86305,48.65496,65.3114,62.3,54.0,8.3,49.8,34.9,14.9,173.3,5.3,5.4,5.9,6.1,,Aberdeen,1
1423958400.0,,4.0558,34.34149,40.5603,61.4,50.4,11.0,50.4,36.4,14.0,165.1,6.3,5.5,5.8,6.0,,Aberdeen,1
1423962000.0,,2.70373,31.68248,35.82814,52.0,42.2,9.8,47.7,32.7,15.0,168.6,6.7,5.6,6.0,6.1,,Aberdeen,1
1423965600.0,,7.44482,38.17876,49.59399,53.0,43.4,9.6,45.9,29.2,16.7,173.4,7.1,5.5,6.0,6.2,,Aberdeen,1
1423969200.0,,4.34528,32.46899,39.13166,54.6,44.9,9.7,43.2,28.0,15.2,163.8,6.8,5.6,6.1,6.3,,Aberdeen,1
1423972800.0,,5.30134,30.58805,38.71665,52.5,42.0,10.5,35.4,25.8,9.6,167.9,7.6,5.5,6.1,6.3,,Aberdeen,1
1423976400.0,,5.96771,29.33584,38.48619,61.9,50.5,11.4,39.2,26.5,12.7,173.4,7.7,5.5,6.1,6.3,,Aberdeen,1
1423980000.0,,4.75065,28.89788,36.18211,49.1,39.1,10.0,35.4,22.7,12.7,181.4,8.5,5.2,6.0,6.1,998909.0,Aberdeen,1
1423983600.0,,8.05319,36.18593,48.53399,38.4,29.3,9.1,29.4,17.2,12.2,182.9,8.4,5.1,6.0,6.1,999000.0,Aberdeen,1
1423987200.0,,13.06484,38.08839,58.12088,38.6,29.9,8.7,30.8,19.0,11.8,183.3,8.4,5.2,6.1,6.3,,Aberdeen,1
1423990800.0,,8.45857,28.97342,41.94304,46.8,37.1,9.7,38.9,25.3,13.6,178.8,9.0,5.2,6.3,6.4,,Aberdeen,1
1423994400.0,,10.0233,28.55649,43.92534,51.9,41.8,10.1,42.0,27.9,14.1,175.2,9.4,4.8,6.2,6.4,,Aberdeen,1
1423998000.0,,12.31148,31.77714,50.65448,55.0,42.8,12.2,42.1,27.8,14.3,182.9,9.7,4.6,6.4,6.5,999000.0,Aberdeen,1
1424001600.0,,10.92105,31.28133,48.0267,58.9,45.8,13.1,48.9,31.6,17.3,182.8,10.0,5.1,6.4,6.5,998734.0,Aberdeen,1
1424005200.0,,10.02299,32.29017,47.65854,62.7,48.2,14.5,50.1,33.5,16.6,181.6,10.8,4.8,6.0,6.2,997982.0,Aberdeen,1
1424008800.0,,9.06725,35.04608,48.949,57.0,43.2,13.8,47.4,31.4,16.0,181.1,11.3,4.6,5.9,6.0,997217.0,Aberdeen,1
1424012400.0,,7.79251,34.92655,46.8749,54.4,42.5,11.9,43.5,28.6,14.9,182.5,11.4,4.6,5.9,6.0,997032.0,Aberdeen,1
1424016000.0,,6.63377,32.18642,42.35805,50.3,39.6,10.7,39.7,25.1,14.6,180.6,11.4,4.6,5.8,6.0,997000.0,Aberdeen,1
1424019600.0,,3.12885,25.20818,30.00569,51.5,42.3,9.2,36.9,25.5,11.4,177.5,11.6,4.5,5.5,5.6,,Aberdeen,1
1424023200.0,,2.40417,22.03248,25.71882,52.5,44.6,7.9,36.5,28.3,8.2,177.8,11.7,4.4,5.3,5.4,,Aberdeen,1
1424026800.0,,1.8248,17.759,20.55698,53.4,46.2,7.2,37.3,29.9,7.4,180.4,12.2,4.2,5.3,5.4,996000.0,Aberdeen,1
1424030400.0,,3.24454,25.03032,30.00521,50.8,43.7,7.1,35.4,28.7,6.7,183.6,12.3,4.3,5.4,5.5,995249.0,Aberdeen,1
1424034000.0,,1.39074,17.08771,19.22015,52.7,46.4,6.3,42.3,33.2,9.1,185.5,12.5,4.2,5.4,5.5,994982.0,Aberdeen,1
1424037600.0,,1.50643,16.26486,18.57468,57.7,51.1,6.6,40.9,33.4,7.5,190.3,11.6,4.2,5.4,5.6,994000.0,Aberdeen,1
1424041200.0,,2.0278,17.86275,20.972,60.3,53.6,6.7,42.2,34.6,7.6,193.1,11.0,4.1,5.4,5.5,,Aberdeen,1
1424044800.0,,1.85349,20.01941,22.86139,60.9,54.5,6.4,45.8,38.9,6.9,183.4,10.4,5.3,5.4,5.5,993333.0,Aberdeen,1
1424048400.0,,2.16282,23.29425,26.61053,58.5,51.8,6.7,45.3,36.6,8.7,189.2,10.5,5.3,5.4,5.5,992850.0,Aberdeen,1
1424052000.0,,4.1716,27.29616,33.69251,58.1,50.5,7.6,43.0,34.1,8.9,193.6,10.9,4.6,5.2,5.4,992017.0,Aberdeen,1
1424055600.0,,4.17128,28.26484,34.66072,54.8,46.9,7.9,44.1,34.1,10.0,193.9,10.0,4.3,5.0,5.3,991534.0,Aberdeen,1
1424059200.0,,4.57697,28.61052,35.62844,50.6,42.2,8.4,39.4,29.5,9.9,204.4,9.3,4.2,5.2,5.4,991000.0,Aberdeen,1
1424062800.0,,6.83676,30.26197,40.74486,49.7,40.9,8.8,38.4,28.6,9.8,207.2,8.2,4.0,5.2,5.4,,Aberdeen,1
1424066400.0,,7.53151,29.42716,40.97531,42.5,33.8,8.7,34.5,24.1,10.4,207.1,7.5,3.9,5.1,5.3,,Aberdeen,1
1424070000.0,,8.37157,33.62366,46.45988,33.8,24.3,9.5,27.0,18.0,9.0,207.2,6.7,3.8,4.9,5.1,,Aberdeen,1
1424073600.0,,13.20953,40.03245,60.28678,29.5,20.6,8.9,23.8,15.1,8.7,207.3,4.4,4.1,4.9,5.1,,Aberdeen,1
1424077200.0,,14.45527,40.05827,62.22271,21.1,13.2,7.9,19.8,11.9,7.9,193.6,4.0,4.5,4.9,5.1,,Aberdeen,1
1424080800.0,,25.26074,47.18138,85.91396,16.5,9.0,7.5,14.9,8.0,6.9,220.1,4.3,4.7,5.3,5.5,991909.0,Aberdeen,1
1424084400.0,,12.82349,34.29495,53.95736,15.5,11.8,3.7,,,,218.8,4.1,5.1,5.9,6.2,992000.0,Aberdeen,1
1424088000.0,,33.16914,64.00086,114.85949,10.9,5.1,5.8,,,,225.5,3.8,6.4,7.3,7.4,992000.0,Aberdeen,1
1424091600.0,,28.73686,43.83354,87.89611,12.5,5.5,7.0,12.9,9.1,3.8,233.0,3.6,7.2,8.4,8.4,992867.0,Aberdeen,1
1424095200.0,,25.28932,39.90097,78.67738,11.3,6.7,4.6,8.2,4.9,3.3,283.6,4.5,7.3,9.9,9.6,993199.0,Aberdeen,1
1424098800.0,,5.44634,16.49244,24.84338,8.6,6.5,2.1,7.0,4.9,2.1,315.9,8.3,4.7,6.6,6.4,994914.0,Aberdeen,1
1424102400.0,,5.04065,25.41043,33.13932,4.7,3.3,1.4,9.3,4.0,5.3,325.5,4.9,4.5,5.1,5.2,996367.0,Aberdeen,1
1424106000.0,,7.27082,37.47735,48.62579,5.9,4.3,1.6,6.1,4.3,1.8,305.9,4.7,3.6,5.0,5.1,997550.0,Aberdeen,1
1424109600.0,,5.9094,32.74391,41.80486,9.7,9.4,0.3,6.2,6.0,0.2,302.8,6.5,2.8,4.8,4.8,999064.0,Aberdeen,1
1424113200.0,,8.16888,32.73578,45.26123,9.8,9.9,-0.1,7.0,5.9,1.1,305.5,7.0,2.4,4.2,4.2,1000580.0,Aberdeen,1
1424116800.0,,12.19579,49.88374,68.58368,13.1,13.1,0.0,10.6,8.7,1.9,299.1,6.9,1.7,3.5,3.4,1001570.0,Aberdeen,1
1424120400.0,,7.35782,44.62628,55.90811,15.9,14.2,1.7,12.8,9.7,3.1,290.7,7.0,1.3,2.7,2.6,1002380.0,Aberdeen,1
1424124000.0,,3.9106,34.1955,40.19167,10.6,10.4,0.2,9.7,7.2,2.5,281.7,6.1,0.9,2.4,2.3,1003220.0,Aberdeen,1
1424127600.0,,4.02691,24.56798,30.74248,8.8,8.1,0.7,8.9,5.6,3.3,270.2,6.0,0.5,1.8,1.7,1004000.0,Aberdeen,1
1424131200.0,,2.51331,13.84523,17.69891,6.5,5.5,1.0,5.7,4.0,1.7,253.4,5.1,0.0,1.5,1.4,1004470.0,Aberdeen,1
1424134800.0,,9.16391,49.55415,63.60529,8.0,6.6,1.4,5.9,4.0,1.9,256.2,6.0,0.0,1.5,1.4,1005000.0,Aberdeen,1
1424138400.0,,15.60185,46.78214,70.70465,9.9,6.6,3.3,6.7,4.1,2.6,256.9,7.9,0.8,1.0,0.9,,Aberdeen,1
1424142000.0,,0.89899,15.07624,16.45467,9.5,6.8,2.7,6.6,3.0,3.6,242.0,8.1,0.9,1.2,1.1,,Aberdeen,1
1424145600.0,,1.24699,13.7131,15.62513,4.0,2.2,1.8,6.2,3.0,3.2,239.7,8.0,0.9,1.9,1.9,1004330.0,Aberdeen,1
1424149200.0,,6.64094,23.60264,33.78527,4.1,4.7,-0.6,8.0,4.9,3.1,242.1,8.2,1.4,2.1,2.1,1005250.0,Aberdeen,1
1424152800.0,,20.7928,43.01691,74.89876,4.3,3.8,0.5,6.8,3.5,3.3,251.6,9.0,2.2,3.5,3.5,1005700.0,Aberdeen,1
1424156400.0,,20.21281,38.14481,69.13735,4.5,5.4,-0.9,7.8,5.9,1.9,258.8,8.7,2.8,4.5,4.5,1006270.0,Aberdeen,1
1424160000.0,,11.42589,24.19313,41.71258,5.6,6.0,-0.4,5.0,4.2,0.8,263.3,8.2,3.7,4.8,4.9,1007350.0,Aberdeen,1
1424163600.0,,10.2659,21.409,37.14983,5.7,6.3,-0.6,8.1,5.1,3.0,260.5,8.7,5.2,5.7,5.7,1008050.0,Aberdeen,1
1424167200.0,,9.97591,19.36454,34.66072,5.7,5.8,-0.1,7.8,5.5,2.3,258.0,8.8,6.6,6.8,7.0,1008980.0,Aberdeen,1
1424170800.0,,7.53993,15.90913,27.47019,7.7,8.9,-1.2,6.2,4.7,1.5,261.5,8.7,7.6,8.1,8.2,1009830.0,Aberdeen,1
1424174400.0,,7.45293,15.67437,27.10204,9.4,9.3,0.1,7.9,7.2,0.7,260.2,8.0,8.3,9.2,9.3,1010000.0,Aberdeen,1
1424178000.0,,7.42393,16.64018,28.02338,9.3,8.0,1.3,6.1,5.3,0.8,258.3,7.8,8.5,9.5,9.5,,Aberdeen,1
1424181600.0,,6.81494,19.32581,29.77523,7.2,6.8,0.4,6.9,5.3,1.6,250.3,7.1,8.1,8.8,8.8,1010880.0,Aberdeen,1
1424185200.0,,7.04693,21.55101,32.35615,5.8,6.2,-0.4,11.1,8.3,2.8,250.2,5.8,7.2,8.4,8.6,1011000.0,Aberdeen,1
1424188800.0,,7.22093,27.36835,38.44029,8.4,7.7,0.7,9.0,6.1,2.9,249.9,5.4,5.9,8.4,8.5,,Aberdeen,1
1424192400.0,,7.94593,36.07405,48.25763,7.0,7.2,-0.2,10.0,6.3,3.7,252.4,5.5,5.2,8.3,8.4,1011930.0,Aberdeen,1
1424196000.0,,5.36495,35.42237,43.64851,8.9,7.4,1.5,8.7,5.3,3.4,255.4,4.8,4.7,8.2,8.3,1012000.0,Aberdeen,1
1424199600.0,,5.19095,34.58278,42.54213,9.8,8.1,1.7,4.6,4.0,0.6,212.1,4.2,5.1,7.3,7.5,1011670.0,Aberdeen,1
1424203200.0,,6.08994,34.35663,43.69441,7.1,4.6,2.5,5.1,3.0,2.1,205.0,7.8,5.4,6.8,7.0,1011030.0,Aberdeen,1
1424206800.0,,13.71687,40.91459,61.94683,3.1,1.0,2.1,11.6,6.5,5.1,223.9,9.9,5.2,6.8,6.9,1010330.0,Aberdeen,1
1424210400.0,,1.33399,10.49198,12.53739,4.8,2.0,2.8,6.7,1.4,5.3,230.3,10.2,5.5,6.9,7.0,1009880.0,Aberdeen,1
1424214000.0,,0.89899,7.56346,8.94189,2.4,0.2,2.2,9.5,2.7,6.8,231.3,9.5,5.8,7.0,7.1,1009000.0,Aberdeen,1
1424217600.0,,1.27848,6.09833,8.05864,4.6,3.2,1.4,10.1,3.9,6.2,232.3,9.9,6.7,7.3,7.5,1008850.0,Aberdeen,1
1424221200.0,,2.01481,25.20994,28.29926,6.7,5.3,1.4,10.5,5.8,4.7,234.3,10.6,6.9,7.2,7.4,1008200.0,Aberdeen,1
1424224800.0,,1.42379,18.53356,20.71668,7.0,4.6,2.4,8.2,6.0,2.2,233.5,9.6,7.0,7.7,7.9,1007600.0,Aberdeen,1
1424228400.0,,0.55224,4.36719,5.21395,4.6,0.7,3.9,0.2,-1.3,1.5,237.5,8.6,7.3,7.7,7.9,1007000.0,Aberdeen,1
1424232000.0,,0.95917,5.26607,6.73678,0.8,-1.6,2.4,4.6,1.0,3.6,240.9,8.8,7.5,8.6,8.7,1006180.0,Aberdeen,1
1424235600.0,,2.15066,13.68155,16.97918,-2.1,-2.8,0.7,8.2,4.9,3.3,242.3,10.1,7.4,9.0,9.1,1006000.0,Aberdeen,1
1424239200.0,,4.82456,19.36358,26.76113,1.5,0.4,1.1,4.9,4.1,0.8,242.3,10.8,7.6,8.0,8.1,1006160.0,Aberdeen,1
1424242800.0,,5.5508,22.58663,31.09773,2.2,0.7,1.5,7.3,6.5,0.8,246.8,11.2,7.8,8.0,8.1,1006510.0,Aberdeen,1
1424246400.0,,9.27056,22.65022,36.86487,1.9,0.6,1.3,9.0,5.4,3.6,250.8,10.2,8.0,8.8,8.9,1006400.0,Aberdeen,1
1424250000.0,,8.63132,26.86011,40.09461,3.1,0.6,2.5,5.5,1.7,3.8,240.5,8.7,8.3,9.4,9.5,1006510.0,Aberdeen,1
1424253600.0,,8.60263,24.64304,37.83355,0.2,-1.9,2.1,6.0,2.3,3.7,235.1,9.7,8.8,10.0,10.2,1005830.0,Aberdeen,1
1424257200.0,,6.21935,15.60887,25.14507,0.1,-0.3,0.4,5.0,-0.5,5.5,231.0,10.0,9.3,10.3,10.4,1005150.0,Aberdeen,1
1424260800.0,,5.60911,14.88403,23.48454,4.6,0.9,3.7,10.0,5.2,4.8,231.5,9.5,9.7,10.9,11.0,1004730.0,Aberdeen,1
1424264400.0,,6.59728,14.8453,24.96099,4.2,0.3,3.9,7.9,2.8,5.1,228.4,10.1,9.2,11.0,11.2,1003500.0,Aberdeen,1
1424268000.0,,,,,,,,,,,232.5,9.8,8.9,,,,Aberdeen,1
1424271600.0,,,,,,,,,,,228.6,9.8,8.5,,,,Aberdeen,1
1424275200.0,,4.09738,14.71047,20.99303,10.8,2.8,8.0,,,,227.1,9.4,8.6,10.6,10.8,1001000.0,Aberdeen,1
1424278800.0,,3.54545,18.78649,24.22277,5.4,4.9,0.5,8.9,8.7,0.2,220.7,9.2,8.7,10.4,10.6,1000890.0,Aberdeen,1
1424282400.0,,7.84676,32.81515,44.84669,7.4,3.6,3.8,13.1,8.1,5.0,217.3,8.9,8.5,10.1,10.3,1000000.0,Aberdeen,1
1424286000.0,,7.26552,35.92153,47.06184,12.7,8.6,4.1,8.8,7.7,1.1,222.7,9.4,8.5,9.0,9.2,999717.0,Aberdeen,1
1424289600.0,,3.51676,30.41162,35.80391,14.2,10.0,4.2,10.1,7.4,2.7,223.4,10.1,8.4,8.8,8.9,998699.0,Aberdeen,1
1424293200.0,,2.09266,18.06165,21.27035,15.6,11.8,3.8,14.3,8.3,6.0,222.9,10.7,8.2,8.7,8.8,997132.0,Aberdeen,1
1424296800.0,,1.2208,11.7394,13.61126,19.0,14.0,5.0,9.2,5.3,3.9,226.3,10.6,7.9,9.0,9.2,995917.0,Aberdeen,1
1424300400.0,,0.95917,5.45015,6.92086,9.9,6.8,3.1,9.7,5.5,4.2,223.0,10.8,7.3,9.4,9.5,995102.0,Aberdeen,1
1424304000.0,,0.65941,3.41828,4.42935,6.3,1.1,5.2,5.3,1.7,3.6,224.5,12.2,8.6,8.7,8.9,993617.0,Aberdeen,1
1424307600.0,,0.58166,3.41445,4.30631,2.6,1.1,1.5,8.8,3.7,5.1,225.5,11.2,8.7,8.6,8.7,993000.0,Aberdeen,1
1424311200.0,,0.58155,4.04542,4.93712,1.4,-1.2,2.6,8.2,3.1,5.1,225.2,8.2,8.4,8.5,8.7,992467.0,Aberdeen,1
1424314800.0,,0.55255,3.67391,4.52115,1.9,-1.0,2.9,8.5,3.4,5.1,227.0,7.8,7.7,8.6,8.7,992000.0,Aberdeen,1
1424318400.0,,0.69786,5.15801,6.22806,1.2,-0.5,1.7,9.3,5.1,4.2,225.5,5.5,7.1,8.2,8.3,,Aberdeen,1
1424322000.0,,1.30935,12.61868,14.62632,2.6,0.0,2.6,9.3,3.2,6.1,207.7,3.7,5.9,7.3,7.4,991114.0,Aberdeen,1
1424325600.0,,3.40388,27.81588,33.03509,3.9,0.5,3.4,6.0,2.4,3.6,186.4,4.0,5.2,7.1,7.1,990749.0,Aberdeen,1
1424329200.0,,9.33916,49.5371,63.85694,5.8,3.3,2.5,7.5,3.0,4.5,188.7,4.9,5.1,6.9,7.0,991000.0,Aberdeen,1
1424332800.0,,8.02949,47.20767,59.51939,7.2,6.5,0.7,9.8,5.6,4.2,208.8,5.4,4.9,7.0,7.1,,Aberdeen,1
1424336400.0,,5.03348,32.97724,40.69513,13.0,10.2,2.8,13.1,8.0,5.1,227.4,6.4,5.0,6.8,6.9,,Aberdeen,1
1424340000.0,,4.16006,25.36549,31.74415,11.1,10.0,1.1,9.7,6.9,2.8,232.2,7.3,5.3,7.2,7.4,990132.0,Aberdeen,1
1424343600.0,,5.03317,24.76448,32.4819,11.2,10.0,1.2,11.6,7.5,4.1,235.9,8.0,5.6,8.0,8.1,989982.0,Aberdeen,1
1424347200.0,,4.16006,23.10443,29.4831,9.3,7.3,2.0,7.0,3.6,3.4,235.0,8.3,5.7,8.4,8.5,989417.0,Aberdeen,1
1424350800.0,,7.0697,28.9782,39.81825,6.4,4.0,2.4,6.9,2.7,4.2,233.0,9.4,5.4,9.2,9.1,988949.0,Aberdeen,1
1424354400.0,,4.4223,24.82425,31.60502,6.6,4.0,2.6,4.9,1.1,3.8,230.4,8.4,4.9,8.9,8.8,988000.0,Aberdeen,1
1424358000.0,,4.71324,24.33226,31.55912,6.1,5.2,0.9,6.2,4.8,1.4,227.1,8.0,4.9,8.5,7.9,,Aberdeen,1
1424361600.0,,4.10206,29.376,35.66573,3.1,2.6,0.5,5.7,2.7,3.0,236.1,8.0,4.4,7.0,6.9,,Aberdeen,1
1424365200.0,,4.5093,37.74893,44.66309,3.1,3.4,-0.3,6.8,3.9,2.9,240.6,7.6,3.8,5.7,5.8,987982.0,Aberdeen,1
1424368800.0,,2.90902,36.04919,40.50962,7.2,7.4,-0.2,8.9,4.8,4.1,243.0,7.0,3.3,4.9,5.0,988000.0,Aberdeen,1
1424372400.0,,2.90902,31.5749,36.03533,7.1,5.6,1.5,5.8,3.8,2.0,247.4,6.9,2.9,4.6,4.6,,Aberdeen,1
1424376000.0,,3.02595,32.08745,36.72717,6.3,4.8,1.5,11.6,4.4,7.2,246.0,6.5,2.6,4.1,4.1,987114.0,Aberdeen,1
1424379600.0,,2.00753,21.8833,24.96147,4.0,3.3,0.7,9.2,5.0,4.2,249.6,6.2,2.4,4.0,4.0,987000.0,Aberdeen,1
1424383200.0,,1.80391,25.10156,27.86752,3.9,1.7,2.2,3.7,2.0,1.7,251.8,6.9,2.5,3.8,3.7,,Aberdeen,1
1424386800.0,,1.30904,31.39751,33.40468,4.7,2.7,2.0,4.4,1.3,3.1,253.7,6.7,2.5,3.2,3.1,986000.0,Aberdeen,1
1424390400.0,,0.97206,13.5201,15.01058,4.7,3.4,1.3,6.1,2.7,3.4,234.7,5.6,2.0,3.0,2.9,,Aberdeen,1
1424394000.0,,0.7384,15.41666,16.54886,2.8,2.1,0.7,6.2,3.0,3.2,244.0,6.6,1.8,2.8,2.8,,Aberdeen,1
