date,PM10,site,code
1565816400.0,4.31,Strathfoyle Bawnmore Place,1
1565820000.0,7.04,Strathfoyle Bawnmore Place,1
1565823600.0,4.17,Strathfoyle Bawnmore Place,1
1565827200.0,5.24,Strathfoyle Bawnmore Place,1
1565830800.0,4.21,Strathfoyle Bawnmore Place,1
1565834400.0,4.23,Strathfoyle Bawnmore Place,1
1565838000.0,6.0,Strathfoyle Bawnmore Place,1
1565841600.0,5.57,Strathfoyle Bawnmore Place,1
1565845200.0,7.92,Strathfoyle Bawnmore Place,1
1565848800.0,8.37,Strathfoyle Bawnmore Place,1
1565852400.0,7.82,Strathfoyle Bawnmore Place,1
1565856000.0,10.64,Strathfoyle Bawnmore Place,1
1565859600.0,6.1,Strathfoyle Bawnmore Place,1
1565863200.0,7.95,Strathfoyle Bawnmore Place,1
1565866800.0,11.03,Strathfoyle Bawnmore Place,1
1565870400.0,13.68,Strathfoyle Bawnmore Place,1
1565874000.0,11.12,Strathfoyle Bawnmore Place,1
1565877600.0,12.15,Strathfoyle Bawnmore Place,1
1565881200.0,9.71,Strathfoyle Bawnmore Place,1
1565884800.0,10.54,Strathfoyle Bawnmore Place,1
1565888400.0,8.52,Strathfoyle Bawnmore Place,1
1565892000.0,10.2,Strathfoyle Bawnmore Place,1
1565895600.0,5.15,Strathfoyle Bawnmore Place,1
1565899200.0,7.3,Strathfoyle Bawnmore Place,1
1565902800.0,10.05,Strathfoyle Bawnmore Place,1
1565906400.0,8.53,Strathfoyle Bawnmore Place,1
1565910000.0,9.8,Strathfoyle Bawnmore Place,1
1565913600.0,9.72,Strathfoyle Bawnmore Place,1
1565917200.0,14.89,Strathfoyle Bawnmore Place,1
1565920800.0,8.2,Strathfoyle Bawnmore Place,1
1565924400.0,9.73,Strathfoyle Bawnmore Place,1
1565928000.0,8.1,Strathfoyle Bawnmore Place,1
1565931600.0,6.09,Strathfoyle Bawnmore Place,1
1565935200.0,6.64,Strathfoyle Bawnmore Place,1
1565938800.0,10.46,Strathfoyle Bawnmore Place,1
1565942400.0,9.87,Strathfoyle Bawnmore Place,1
1565946000.0,0.45,Strathfoyle Bawnmore Place,1
1565949600.0,-0.11,Strathfoyle Bawnmore Place,1
1565953200.0,9.76,Strathfoyle Bawnmore Place,1
1565956800.0,12.46,Strathfoyle Bawnmore Place,1
1565960400.0,14.99,Strathfoyle Bawnmore Place,1
1565964000.0,21.88,Strathfoyle Bawnmore Place,1
1565967600.0,10.44,Strathfoyle Bawnmore Place,1
1565971200.0,7.41,Strathfoyle Bawnmore Place,1
1565974800.0,8.73,Strathfoyle Bawnmore Place,1
1565978400.0,12.38,Strathfoyle Bawnmore Place,1
1565982000.0,9.54,Strathfoyle Bawnmore Place,1
1565985600.0,3.67,Strathfoyle Bawnmore Place,1
1565989200.0,3.56,Strathfoyle Bawnmore Place,1
1565992800.0,7.79,Strathfoyle Bawnmore Place,1
1565996400.0,5.54,Strathfoyle Bawnmore Place,1
1566000000.0,9.41,Strathfoyle Bawnmore Place,1
1566003600.0,8.16,Strathfoyle Bawnmore Place,1
1566007200.0,12.68,Strathfoyle Bawnmore Place,1
1566010800.0,14.23,Strathfoyle Bawnmore Place,1
1566014400.0,10.84,Strathfoyle Bawnmore Place,1
1566018000.0,6.52,Strathfoyle Bawnmore Place,1
1566021600.0,5.82,Strathfoyle Bawnmore Place,1
1566025200.0,8.04,Strathfoyle Bawnmore Place,1
1566028800.0,9.93,Strathfoyle Bawnmore Place,1
1566032400.0,9.19,Strathfoyle Bawnmore Place,1
1566036000.0,10.45,Strathfoyle Bawnmore Place,1
1566039600.0,5.49,Strathfoyle Bawnmore Place,1
1566043200.0,19.41,Strathfoyle Bawnmore Place,1
1566046800.0,8.05,Strathfoyle Bawnmore Place,1
1566050400.0,14.65,Strathfoyle Bawnmore Place,1
1566054000.0,11.55,Strathfoyle Bawnmore Place,1
1566057600.0,14.33,Strathfoyle Bawnmore Place,1
1566061200.0,16.44,Strathfoyle Bawnmore Place,1
1566064800.0,14.89,Strathfoyle Bawnmore Place,1
1566068400.0,16.76,Strathfoyle Bawnmore Place,1
1566072000.0,9.19,Strathfoyle Bawnmore Place,1
1566075600.0,13.07,Strathfoyle Bawnmore Place,1
1566079200.0,10.77,Strathfoyle Bawnmore Place,1
1566082800.0,12.78,Strathfoyle Bawnmore Place,1
1566086400.0,12.82,Strathfoyle Bawnmore Place,1
1566090000.0,10.05,Strathfoyle Bawnmore Place,1
1566093600.0,9.15,Strathfoyle Bawnmore Place,1
1566097200.0,10.1,Strathfoyle Bawnmore Place,1
1566100800.0,7.99,Strathfoyle Bawnmore Place,1
1566104400.0,2.63,Strathfoyle Bawnmore Place,1
1566108000.0,9.5,Strathfoyle Bawnmore Place,1
1566111600.0,15.76,Strathfoyle Bawnmore Place,1
1566115200.0,15.86,Strathfoyle Bawnmore Place,1
1566118800.0,12.65,Strathfoyle Bawnmore Place,1
1566122400.0,10.19,Strathfoyle Bawnmore Place,1
1566126000.0,21.53,Strathfoyle Bawnmore Place,1
1566129600.0,14.27,Strathfoyle Bawnmore Place,1
1566133200.0,19.48,Strathfoyle Bawnmore Place,1
1566136800.0,18.1,Strathfoyle Bawnmore Place,1
1566140400.0,13.6,Strathfoyle Bawnmore Place,1
1566144000.0,15.93,Strathfoyle Bawnmore Place,1
1566147600.0,7.13,Strathfoyle Bawnmore Place,1
1566151200.0,8.12,Strathfoyle Bawnmore Place,1
1566154800.0,9.15,Strathfoyle Bawnmore Place,1
1566158400.0,11.9,Strathfoyle Bawnmore Place,1
1566162000.0,46.67,Strathfoyle Bawnmore Place,1
1566165600.0,32.97,Strathfoyle Bawnmore Place,1
1566169200.0,29.27,Strathfoyle Bawnmore Place,1
1566172800.0,22.14,Strathfoyle Bawnmore Place,1
1566176400.0,15.94,Strathfoyle Bawnmore Place,1
1566180000.0,12.33,Strathfoyle Bawnmore Place,1
1566183600.0,12.72,Strathfoyle Bawnmore Place,1
1566187200.0,12.68,Strathfoyle Bawnmore Place,1
1566190800.0,11.75,Strathfoyle Bawnmore Place,1
1566194400.0,9.92,Strathfoyle Bawnmore Place,1
1566198000.0,7.66,Strathfoyle Bawnmore Place,1
1566201600.0,11.73,Strathfoyle Bawnmore Place,1
1566205200.0,9.54,Strathfoyle Bawnmore Place,1
1566208800.0,11.92,Strathfoyle Bawnmore Place,1
1566212400.0,10.08,Strathfoyle Bawnmore Place,1
1566216000.0,6.7,Strathfoyle Bawnmore Place,1
1566219600.0,11.4,Strathfoyle Bawnmore Place,1
1566223200.0,20.93,Strathfoyle Bawnmore Place,1
1566226800.0,18.72,Strathfoyle Bawnmore Place,1
1566230400.0,21.35,Strathfoyle Bawnmore Place,1
1566234000.0,16.31,Strathfoyle Bawnmore Place,1
1566237600.0,20.67,Strathfoyle Bawnmore Place,1
1566241200.0,20.03,Strathfoyle Bawnmore Place,1
1566244800.0,23.68,Strathfoyle Bawnmore Place,1
1566248400.0,49.25,Strathfoyle Bawnmore Place,1
1566252000.0,11.29,Strathfoyle Bawnmore Place,1
1566255600.0,11.29,Strathfoyle Bawnmore Place,1
1566259200.0,10.36,Strathfoyle Bawnmore Place,1
1566262800.0,8.04,Strathfoyle Bawnmore Place,1
1566266400.0,11.33,Strathfoyle Bawnmore Place,1
1566270000.0,10.68,Strathfoyle Bawnmore Place,1
1566273600.0,9.3,Strathfoyle Bawnmore Place,1
1566277200.0,10.98,Strathfoyle Bawnmore Place,1
1566280800.0,11.65,Strathfoyle Bawnmore Place,1
1566284400.0,14.62,Strathfoyle Bawnmore Place,1
1566288000.0,15.15,Strathfoyle Bawnmore Place,1
1566291600.0,17.15,Strathfoyle Bawnmore Place,1
1566295200.0,14.69,Strathfoyle Bawnmore Place,1
1566298800.0,13.0,Strathfoyle Bawnmore Place,1
1566302400.0,19.22,Strathfoyle Bawnmore Place,1
1566306000.0,19.74,Strathfoyle Bawnmore Place,1
1566309600.0,6.09,Strathfoyle Bawnmore Place,1
1566313200.0,9.86,Strathfoyle Bawnmore Place,1
1566316800.0,12.15,Strathfoyle Bawnmore Place,1
1566320400.0,12.76,Strathfoyle Bawnmore Place,1
1566324000.0,1.95,Strathfoyle Bawnmore Place,1
1566327600.0,6.94,Strathfoyle Bawnmore Place,1
1566331200.0,7.41,Strathfoyle Bawnmore Place,1
1566334800.0,11.35,Strathfoyle Bawnmore Place,1
1566338400.0,10.25,Strathfoyle Bawnmore Place,1
1566342000.0,11.25,Strathfoyle Bawnmore Place,1
1566345600.0,12.66,Strathfoyle Bawnmore Place,1
1566349200.0,9.21,Strathfoyle Bawnmore Place,1
1566352800.0,8.51,Strathfoyle Bawnmore Place,1
1566356400.0,11.71,Strathfoyle Bawnmore Place,1
1566360000.0,8.41,Strathfoyle Bawnmore Place,1
1566363600.0,9.71,Strathfoyle Bawnmore Place,1
1566367200.0,11.51,Strathfoyle Bawnmore Place,1
1566370800.0,11.17,Strathfoyle Bawnmore Place,1
1566374400.0,10.36,Strathfoyle Bawnmore Place,1
1566378000.0,9.93,Strathfoyle Bawnmore Place,1
1566381600.0,12.52,Strathfoyle Bawnmore Place,1
1566385200.0,10.12,Strathfoyle Bawnmore Place,1
1566388800.0,6.49,Strathfoyle Bawnmore Place,1
1566392400.0,6.25,Strathfoyle Bawnmore Place,1
1566396000.0,6.64,Strathfoyle Bawnmore Place,1
1566399600.0,4.22,Strathfoyle Bawnmore Place,1
1566403200.0,8.76,Strathfoyle Bawnmore Place,1
1566406800.0,12.41,Strathfoyle Bawnmore Place,1
1566410400.0,8.17,Strathfoyle Bawnmore Place,1
1566414000.0,15.04,Strathfoyle Bawnmore Place,1
1566417600.0,17.83,Strathfoyle Bawnmore Place,1
1566421200.0,16.25,Strathfoyle Bawnmore Place,1
1566424800.0,13.69,Strathfoyle Bawnmore Place,1
1566428400.0,13.41,Strathfoyle Bawnmore Place,1
1566432000.0,9.43,Strathfoyle Bawnmore Place,1
1566435600.0,12.2,Strathfoyle Bawnmore Place,1
1566439200.0,10.06,Strathfoyle Bawnmore Place,1
1566442800.0,7.66,Strathfoyle Bawnmore Place,1
1566446400.0,9.19,Strathfoyle Bawnmore Place,1
1566450000.0,9.99,Strathfoyle Bawnmore Place,1
1566453600.0,-3.29,Strathfoyle Bawnmore Place,1
1567602000.0,-6.65,Strathfoyle Bawnmore Place,1
1567605600.0,-3.66,Strathfoyle Bawnmore Place,1
1567609200.0,-4.22,Strathfoyle Bawnmore Place,1
1567612800.0,8.06,Strathfoyle Bawnmore Place,1
1567616400.0,12.38,Strathfoyle Bawnmore Place,1
1567620000.0,9.97,Strathfoyle Bawnmore Place,1
1567623600.0,13.24,Strathfoyle Bawnmore Place,1
1567627200.0,20.89,Strathfoyle Bawnmore Place,1
1567630800.0,6.44,Strathfoyle Bawnmore Place,1
1567634400.0,12.49,Strathfoyle Bawnmore Place,1
1567638000.0,16.1,Strathfoyle Bawnmore Place,1
1567641600.0,5.62,Strathfoyle Bawnmore Place,1
1567645200.0,20.53,Strathfoyle Bawnmore Place,1
1567648800.0,14.56,Strathfoyle Bawnmore Place,1
1567652400.0,7.96,Strathfoyle Bawnmore Place,1
1567656000.0,19.45,Strathfoyle Bawnmore Place,1
1567659600.0,9.03,Strathfoyle Bawnmore Place,1
1567663200.0,14.87,Strathfoyle Bawnmore Place,1
1567666800.0,12.33,Strathfoyle Bawnmore Place,1
1567670400.0,16.21,Strathfoyle Bawnmore Place,1
1567674000.0,17.13,Strathfoyle Bawnmore Place,1
1567677600.0,20.92,Strathfoyle Bawnmore Place,1
1567681200.0,1.95,Strathfoyle Bawnmore Place,1
1567684800.0,21.91,Strathfoyle Bawnmore Place,1
1567688400.0,19.42,Strathfoyle Bawnmore Place,1
1567692000.0,19.46,Strathfoyle Bawnmore Place,1
1567695600.0,17.33,Strathfoyle Bawnmore Place,1
1567699200.0,18.31,Strathfoyle Bawnmore Place,1
1567702800.0,16.07,Strathfoyle Bawnmore Place,1
1567706400.0,17.89,Strathfoyle Bawnmore Place,1
1567710000.0,14.16,Strathfoyle Bawnmore Place,1
1567713600.0,16.37,Strathfoyle Bawnmore Place,1
1567717200.0,13.16,Strathfoyle Bawnmore Place,1
1567720800.0,13.97,Strathfoyle Bawnmore Place,1
1567724400.0,6.87,Strathfoyle Bawnmore Place,1
1567728000.0,8.38,Strathfoyle Bawnmore Place,1
1567731600.0,3.11,Strathfoyle Bawnmore Place,1
1567735200.0,1.24,Strathfoyle Bawnmore Place,1
1567738800.0,9.49,Strathfoyle Bawnmore Place,1
1567742400.0,11.6,Strathfoyle Bawnmore Place,1
1567746000.0,16.48,Strathfoyle Bawnmore Place,1
1567749600.0,24.19,Strathfoyle Bawnmore Place,1
1567753200.0,14.19,Strathfoyle Bawnmore Place,1
1567756800.0,22.2,Strathfoyle Bawnmore Place,1
1567760400.0,12.87,Strathfoyle Bawnmore Place,1
1567764000.0,16.13,Strathfoyle Bawnmore Place,1
1567767600.0,10.33,Strathfoyle Bawnmore Place,1
1567771200.0,13.29,Strathfoyle Bawnmore Place,1
1567774800.0,17.52,Strathfoyle Bawnmore Place,1
1567778400.0,11.06,Strathfoyle Bawnmore Place,1
1567782000.0,7.12,Strathfoyle Bawnmore Place,1
1567785600.0,9.25,Strathfoyle Bawnmore Place,1
1567789200.0,14.07,Strathfoyle Bawnmore Place,1
1567792800.0,10.24,Strathfoyle Bawnmore Place,1
1567796400.0,5.78,Strathfoyle Bawnmore Place,1
1567800000.0,7.22,Strathfoyle Bawnmore Place,1
1567803600.0,11.22,Strathfoyle Bawnmore Place,1
1567807200.0,11.78,Strathfoyle Bawnmore Place,1
1567810800.0,12.32,Strathfoyle Bawnmore Place,1
1567814400.0,7.28,Strathfoyle Bawnmore Place,1
1567818000.0,6.87,Strathfoyle Bawnmore Place,1
1567821600.0,5.27,Strathfoyle Bawnmore Place,1
1567825200.0,5.38,Strathfoyle Bawnmore Place,1
1567828800.0,2.31,Strathfoyle Bawnmore Place,1
1567832400.0,2.85,Strathfoyle Bawnmore Place,1
1567836000.0,3.0,Strathfoyle Bawnmore Place,1
1567839600.0,10.97,Strathfoyle Bawnmore Place,1
1567843200.0,11.02,Strathfoyle Bawnmore Place,1
1567846800.0,10.9,Strathfoyle Bawnmore Place,1
1567850400.0,7.16,Strathfoyle Bawnmore Place,1
1567854000.0,13.51,Strathfoyle Bawnmore Place,1
1567857600.0,15.18,Strathfoyle Bawnmore Place,1
1567861200.0,8.58,Strathfoyle Bawnmore Place,1
1567864800.0,5.65,Strathfoyle Bawnmore Place,1
1567868400.0,1.26,Strathfoyle Bawnmore Place,1
1567872000.0,4.58,Strathfoyle Bawnmore Place,1
1567875600.0,8.16,Strathfoyle Bawnmore Place,1
1567879200.0,8.69,Strathfoyle Bawnmore Place,1
1567882800.0,9.63,Strathfoyle Bawnmore Place,1
1567886400.0,3.84,Strathfoyle Bawnmore Place,1
1567890000.0,6.4,Strathfoyle Bawnmore Place,1
1567893600.0,15.37,Strathfoyle Bawnmore Place,1
1567897200.0,15.12,Strathfoyle Bawnmore Place,1
1567900800.0,9.72,Strathfoyle Bawnmore Place,1
1567904400.0,8.16,Strathfoyle Bawnmore Place,1
1567908000.0,9.27,Strathfoyle Bawnmore Place,1
1567911600.0,6.46,Strathfoyle Bawnmore Place,1
1567915200.0,8.44,Strathfoyle Bawnmore Place,1
1567918800.0,8.85,Strathfoyle Bawnmore Place,1
1567922400.0,4.75,Strathfoyle Bawnmore Place,1
1567926000.0,10.91,Strathfoyle Bawnmore Place,1
1567929600.0,11.05,Strathfoyle Bawnmore Place,1
1567933200.0,10.18,Strathfoyle Bawnmore Place,1
1567936800.0,8.99,Strathfoyle Bawnmore Place,1
1567940400.0,7.81,Strathfoyle Bawnmore Place,1
1567944000.0,6.43,Strathfoyle Bawnmore Place,1
1567947600.0,9.43,Strathfoyle Bawnmore Place,1
1567951200.0,8.88,Strathfoyle Bawnmore Place,1
1567954800.0,6.83,Strathfoyle Bawnmore Place,1
1567958400.0,11.08,Strathfoyle Bawnmore Place,1
1567962000.0,9.34,Strathfoyle Bawnmore Place,1
1567965600.0,9.86,Strathfoyle Bawnmore Place,1
1567969200.0,10.83,Strathfoyle Bawnmore Place,1
1567972800.0,10.32,Strathfoyle Bawnmore Place,1
1567976400.0,10.33,Strathfoyle Bawnmore Place,1
1567980000.0,5.68,Strathfoyle Bawnmore Place,1
1567983600.0,8.32,Strathfoyle Bawnmore Place,1
1567987200.0,4.97,Strathfoyle Bawnmore Place,1
1567990800.0,5.94,Strathfoyle Bawnmore Place,1
1567994400.0,7.44,Strathfoyle Bawnmore Place,1
1567998000.0,4.4,Strathfoyle Bawnmore Place,1
1568001600.0,9.37,Strathfoyle Bawnmore Place,1
1568005200.0,12.95,Strathfoyle Bawnmore Place,1
1568008800.0,8.49,Strathfoyle Bawnmore Place,1
1568012400.0,8.88,Strathfoyle Bawnmore Place,1
1568016000.0,16.8,Strathfoyle Bawnmore Place,1
1568019600.0,9.28,Strathfoyle Bawnmore Place,1
1568023200.0,6.84,Strathfoyle Bawnmore Place,1
1568026800.0,13.08,Strathfoyle Bawnmore Place,1
1568030400.0,8.79,Strathfoyle Bawnmore Place,1
1568034000.0,9.11,Strathfoyle Bawnmore Place,1
1568037600.0,12.64,Strathfoyle Bawnmore Place,1
1568041200.0,12.82,Strathfoyle Bawnmore Place,1
1568044800.0,11.45,Strathfoyle Bawnmore Place,1
1568048400.0,10.97,Strathfoyle Bawnmore Place,1
1568052000.0,8.35,Strathfoyle Bawnmore Place,1
1568055600.0,11.57,Strathfoyle Bawnmore Place,1
1568059200.0,13.99,Strathfoyle Bawnmore Place,1
1568062800.0,17.4,Strathfoyle Bawnmore Place,1
1568066400.0,14.62,Strathfoyle Bawnmore Place,1
1568070000.0,10.81,Strathfoyle Bawnmore Place,1
1568073600.0,19.17,Strathfoyle Bawnmore Place,1
1568077200.0,8.89,Strathfoyle Bawnmore Place,1
1568080800.0,9.88,Strathfoyle Bawnmore Place,1
1568084400.0,11.55,Strathfoyle Bawnmore Place,1
1568088000.0,12.64,Strathfoyle Bawnmore Place,1
1568091600.0,15.47,Strathfoyle Bawnmore Place,1
1568095200.0,14.13,Strathfoyle Bawnmore Place,1
1568098800.0,15.38,Strathfoyle Bawnmore Place,1
1568102400.0,24.69,Strathfoyle Bawnmore Place,1
1568106000.0,19.45,Strathfoyle Bawnmore Place,1
1568109600.0,12.05,Strathfoyle Bawnmore Place,1
1568113200.0,11.82,Strathfoyle Bawnmore Place,1
1568116800.0,6.45,Strathfoyle Bawnmore Place,1
1568120400.0,8.62,Strathfoyle Bawnmore Place,1
1568124000.0,9.19,Strathfoyle Bawnmore Place,1
1568127600.0,7.92,Strathfoyle Bawnmore Place,1
1568131200.0,14.16,Strathfoyle Bawnmore Place,1
1568134800.0,9.63,Strathfoyle Bawnmore Place,1
1568138400.0,7.68,Strathfoyle Bawnmore Place,1
1568142000.0,8.44,Strathfoyle Bawnmore Place,1
1568145600.0,7.57,Strathfoyle Bawnmore Place,1
1568149200.0,6.57,Strathfoyle Bawnmore Place,1
1568152800.0,6.22,Strathfoyle Bawnmore Place,1
1568156400.0,6.05,Strathfoyle Bawnmore Place,1
1568160000.0,6.64,Strathfoyle Bawnmore Place,1
1568163600.0,2.96,Strathfoyle Bawnmore Place,1
1568167200.0,2.39,Strathfoyle Bawnmore Place,1
1568170800.0,10.95,Strathfoyle Bawnmore Place,1
1568174400.0,12.36,Strathfoyle Bawnmore Place,1
1568178000.0,14.34,Strathfoyle Bawnmore Place,1
1568181600.0,15.76,Strathfoyle Bawnmore Place,1
1568185200.0,22.04,Strathfoyle Bawnmore Place,1
1568188800.0,20.79,Strathfoyle Bawnmore Place,1
1568192400.0,16.33,Strathfoyle Bawnmore Place,1
1568196000.0,16.88,Strathfoyle Bawnmore Place,1
1568199600.0,12.22,Strathfoyle Bawnmore Place,1
1568203200.0,13.9,Strathfoyle Bawnmore Place,1
1568206800.0,14.82,Strathfoyle Bawnmore Place,1
1568210400.0,14.99,Strathfoyle Bawnmore Place,1
1568214000.0,9.31,Strathfoyle Bawnmore Place,1
1568217600.0,9.84,Strathfoyle Bawnmore Place,1
1568221200.0,12.47,Strathfoyle Bawnmore Place,1
1568224800.0,11.61,Strathfoyle Bawnmore Place,1
1568228400.0,16.98,Strathfoyle Bawnmore Place,1
1568232000.0,20.57,Strathfoyle Bawnmore Place,1
1568235600.0,17.49,Strathfoyle Bawnmore Place,1
1568239200.0,16.29,Strathfoyle Bawnmore Place,1
1568242800.0,5.97,Strathfoyle Bawnmore Place,1
1568246400.0,9.44,Strathfoyle Bawnmore Place,1
1568250000.0,9.43,Strathfoyle Bawnmore Place,1
1568253600.0,7.41,Strathfoyle Bawnmore Place,1
1568257200.0,8.92,Strathfoyle Bawnmore Place,1
1568260800.0,7.15,Strathfoyle Bawnmore Place,1
1568264400.0,8.68,Strathfoyle Bawnmore Place,1
1568268000.0,7.31,Strathfoyle Bawnmore Place,1
1568271600.0,10.36,Strathfoyle Bawnmore Place,1
1568275200.0,12.33,Strathfoyle Bawnmore Place,1
1568278800.0,10.74,Strathfoyle Bawnmore Place,1
1568286000.0,-1.79,Strathfoyle Bawnmore Place,1
1568289600.0,-2.35,Strathfoyle Bawnmore Place,1
1568293200.0,-2.73,Strathfoyle Bawnmore Place,1
1568296800.0,-2.35,Strathfoyle Bawnmore Place,1
1568300400.0,8.46,Strathfoyle Bawnmore Place,1
1568304000.0,6.34,Strathfoyle Bawnmore Place,1
1568307600.0,5.26,Strathfoyle Bawnmore Place,1
1568311200.0,14.94,Strathfoyle Bawnmore Place,1
1568314800.0,15.85,Strathfoyle Bawnmore Place,1
1568318400.0,14.66,Strathfoyle Bawnmore Place,1
1568322000.0,14.39,Strathfoyle Bawnmore Place,1
1568325600.0,15.12,Strathfoyle Bawnmore Place,1
1568329200.0,7.78,Strathfoyle Bawnmore Place,1
1568332800.0,10.76,Strathfoyle Bawnmore Place,1
1568336400.0,9.25,Strathfoyle Bawnmore Place,1
1568340000.0,9.75,Strathfoyle Bawnmore Place,1
1568343600.0,9.24,Strathfoyle Bawnmore Place,1
1568347200.0,9.21,Strathfoyle Bawnmore Place,1
1568350800.0,10.01,Strathfoyle Bawnmore Place,1
1568354400.0,11.68,Strathfoyle Bawnmore Place,1
1568358000.0,14.86,Strathfoyle Bawnmore Place,1
1568361600.0,16.85,Strathfoyle Bawnmore Place,1
1568365200.0,8.56,Strathfoyle Bawnmore Place,1
1568368800.0,19.48,Strathfoyle Bawnmore Place,1
1568372400.0,20.17,Strathfoyle Bawnmore Place,1
1568376000.0,13.83,Strathfoyle Bawnmore Place,1
1568379600.0,11.57,Strathfoyle Bawnmore Place,1
1568383200.0,15.3,Strathfoyle Bawnmore Place,1
1568386800.0,13.27,Strathfoyle Bawnmore Place,1
1568390400.0,16.02,Strathfoyle Bawnmore Place,1
1568394000.0,14.87,Strathfoyle Bawnmore Place,1
1568397600.0,17.62,Strathfoyle Bawnmore Place,1
1568401200.0,23.87,Strathfoyle Bawnmore Place,1
1568404800.0,18.61,Strathfoyle Bawnmore Place,1
1568408400.0,17.17,Strathfoyle Bawnmore Place,1
1568412000.0,16.16,Strathfoyle Bawnmore Place,1
1568415600.0,12.43,Strathfoyle Bawnmore Place,1
1568419200.0,17.15,Strathfoyle Bawnmore Place,1
1568422800.0,12.11,Strathfoyle Bawnmore Place,1
1568426400.0,14.94,Strathfoyle Bawnmore Place,1
1568430000.0,10.59,Strathfoyle Bawnmore Place,1
1568433600.0,11.44,Strathfoyle Bawnmore Place,1
1568437200.0,10.47,Strathfoyle Bawnmore Place,1
1568440800.0,11.71,Strathfoyle Bawnmore Place,1
1568444400.0,12.54,Strathfoyle Bawnmore Place,1
1568448000.0,10.51,Strathfoyle Bawnmore Place,1
1568451600.0,10.79,Strathfoyle Bawnmore Place,1
1568455200.0,11.27,Strathfoyle Bawnmore Place,1
1568458800.0,13.41,Strathfoyle Bawnmore Place,1
1568462400.0,10.43,Strathfoyle Bawnmore Place,1
1568466000.0,12.1,Strathfoyle Bawnmore Place,1
1568469600.0,14.21,Strathfoyle Bawnmore Place,1
1568473200.0,10.46,Strathfoyle Bawnmore Place,1
1568476800.0,15.0,Strathfoyle Bawnmore Place,1
1568480400.0,10.87,Strathfoyle Bawnmore Place,1
1568484000.0,7.51,Strathfoyle Bawnmore Place,1
1568487600.0,9.06,Strathfoyle Bawnmore Place,1
1568491200.0,7.21,Strathfoyle Bawnmore Place,1
1568494800.0,5.38,Strathfoyle Bawnmore Place,1
1568498400.0,6.28,Strathfoyle Bawnmore Place,1
1568502000.0,9.32,Strathfoyle Bawnmore Place,1
1568505600.0,14.23,Strathfoyle Bawnmore Place,1
1568509200.0,12.54,Strathfoyle Bawnmore Place,1
1568512800.0,17.03,Strathfoyle Bawnmore Place,1
1568516400.0,23.58,Strathfoyle Bawnmore Place,1
1568520000.0,25.23,Strathfoyle Bawnmore Place,1
1568523600.0,23.53,Strathfoyle Bawnmore Place,1
1568527200.0,28.44,Strathfoyle Bawnmore Place,1
1568530800.0,29.96,Strathfoyle Bawnmore Place,1
1568534400.0,28.34,Strathfoyle Bawnmore Place,1
1568538000.0,19.71,Strathfoyle Bawnmore Place,1
1568541600.0,16.38,Strathfoyle Bawnmore Place,1
1568545200.0,14.59,Strathfoyle Bawnmore Place,1
1568548800.0,12.91,Strathfoyle Bawnmore Place,1
1568552400.0,9.94,Strathfoyle Bawnmore Place,1
1568556000.0,12.26,Strathfoyle Bawnmore Place,1
1568559600.0,12.76,Strathfoyle Bawnmore Place,1
1568563200.0,8.89,Strathfoyle Bawnmore Place,1
1568566800.0,10.94,Strathfoyle Bawnmore Place,1
1568570400.0,12.17,Strathfoyle Bawnmore Place,1
1568574000.0,12.56,Strathfoyle Bawnmore Place,1
1568577600.0,12.84,Strathfoyle Bawnmore Place,1
1568581200.0,13.47,Strathfoyle Bawnmore Place,1
1568584800.0,16.88,Strathfoyle Bawnmore Place,1
1568588400.0,10.2,Strathfoyle Bawnmore Place,1
1568592000.0,10.93,Strathfoyle Bawnmore Place,1
1568595600.0,10.13,Strathfoyle Bawnmore Place,1
1568599200.0,10.66,Strathfoyle Bawnmore Place,1
1568602800.0,12.91,Strathfoyle Bawnmore Place,1
1568606400.0,12.24,Strathfoyle Bawnmore Place,1
1568610000.0,11.67,Strathfoyle Bawnmore Place,1
1568613600.0,15.58,Strathfoyle Bawnmore Place,1
1568617200.0,16.04,Strathfoyle Bawnmore Place,1
1568620800.0,18.76,Strathfoyle Bawnmore Place,1
1568624400.0,19.29,Strathfoyle Bawnmore Place,1
1568628000.0,14.69,Strathfoyle Bawnmore Place,1
1568631600.0,10.56,Strathfoyle Bawnmore Place,1
1568635200.0,14.61,Strathfoyle Bawnmore Place,1
1568638800.0,10.82,Strathfoyle Bawnmore Place,1
1568642400.0,8.73,Strathfoyle Bawnmore Place,1
1568646000.0,12.54,Strathfoyle Bawnmore Place,1
1568649600.0,14.18,Strathfoyle Bawnmore Place,1
1568653200.0,10.49,Strathfoyle Bawnmore Place,1
1568656800.0,8.61,Strathfoyle Bawnmore Place,1
1568660400.0,12.88,Strathfoyle Bawnmore Place,1
1568664000.0,12.42,Strathfoyle Bawnmore Place,1
1568667600.0,11.42,Strathfoyle Bawnmore Place,1
1568671200.0,12.09,Strathfoyle Bawnmore Place,1
1568674800.0,9.49,Strathfoyle Bawnmore Place,1
1568678400.0,6.48,Strathfoyle Bawnmore Place,1
1568682000.0,13.82,Strathfoyle Bawnmore Place,1
1568685600.0,8.68,Strathfoyle Bawnmore Place,1
1568689200.0,10.8,Strathfoyle Bawnmore Place,1
1568692800.0,8.09,Strathfoyle Bawnmore Place,1
1568696400.0,10.32,Strathfoyle Bawnmore Place,1
