site_id,site_name,location_type,latitude,longitude,parameter,Parameter_name,start_date,end_date,ratified_to,zone,agglomeration,local_authority
ANG5,Anglesey Brynteg,Rural Industrial,53.307155,-4.274216,PM10,Particulates < 10um (hourly measured),2007-08-01,2022-12-31,2022-12-31,North Wales,NA_character_,Isle of Anglesey
ANG5,Anglesey Brynteg,Rural Industrial,53.307155,-4.274216,PM2.5,Particulates < 2.5um (hourly measured),2007-08-01,2022-12-31,2022-12-31,North Wales,NA_character_,Isle of Anglesey
ANG5,Anglesey Brynteg,Rural Industrial,53.307155,-4.274216,PM1,Particulates < 1um (hourly measured),2007-08-01,2022-12-31,2022-12-31,North Wales,NA_character_,Isle of Anglesey
ANG5,Anglesey Brynteg,Rural Industrial,53.307155,-4.274216,TSP,Total Suspended Particulate,2007-08-01,2022-12-31,2022-12-31,North Wales,NA_character_,Isle of Anglesey
ANG5,Anglesey Brynteg,Rural Industrial,53.307155,-4.274216,wd,Modelled Wind Direction,2010-08-01,2022-12-31,Never,North Wales,NA_character_,Isle of Anglesey
ANG5,Anglesey Brynteg,Rural Industrial,53.307155,-4.274216,ws,Modelled Wind Speed,2010-08-01,2022-12-31,Never,North Wales,NA_character_,Isle of Anglesey
ANG5,Anglesey Brynteg,Rural Industrial,53.307155,-4.274216,temp,Modelled Temperature,2010-08-01,2022-12-31,Never,North Wales,NA_character_,Isle of Anglesey
ANG4,Anglesey Coastal Park,Urban Industrial,53.301849,-4.591933,SO2,Sulphur dioxide,2007-06-29,2008-11-27,2008-11-27,North Wales,NA_character_,Isle of Anglesey
AN10,Anglesey Felin Cafnan,Rural Background,53.410479,-4.493642,PM10,Particulates < 10um (hourly measured),2015-12-16,2019-04-29,2019-04-29,North Wales,NA_character_,Isle of Anglesey
AN10,Anglesey Felin Cafnan,Rural Background,53.410479,-4.493642,PM2.5,Particulates < 2.5um (hourly measured),2015-12-16,2019-04-29,2019-04-29,North Wales,NA_character_,Isle of Anglesey
AN10,Anglesey Felin Cafnan,Rural Background,53.410479,-4.493642,PM1,Particulates < 1um (hourly measured),2015-12-16,2019-04-29,2019-04-29,North Wales,NA_character_,Isle of Anglesey
AN10,Anglesey Felin Cafnan,Rural Background,53.410479,-4.493642,TSP,Total Suspended Particulate,2015-12-16,2019-04-29,2019-04-29,North Wales,NA_character_,Isle of Anglesey
ANG6,Anglesey Holyhead,unknown unknown,53.308628,-4.632577,SO2,Sulphur dioxide,2009-05-08,2010-05-11,2010-05-11,North Wales,NA_character_,Isle of Anglesey
ANG2,Anglesey Llynfaes,Rural Industrial,53.290642,-4.406563,PM10,Particulates < 10um (hourly measured),2004-04-06,2022-03-16,2022-03-16,North Wales,NA_character_,Isle of Anglesey
ANG2,Anglesey Llynfaes,Rural Industrial,53.290642,-4.406563,PM2.5,Particulates < 2.5um (hourly measured),2004-04-06,2022-03-16,2022-03-16,North Wales,NA_character_,Isle of Anglesey
ANG2,Anglesey Llynfaes,Rural Industrial,53.290642,-4.406563,PM1,Particulates < 1um (hourly measured),2004-04-06,2022-03-16,2022-03-16,North Wales,NA_character_,Isle of Anglesey
ANG2,Anglesey Llynfaes,Rural Industrial,53.290642,-4.406563,TSP,Total Suspended Particulate,2004-04-06,2022-03-16,2022-03-16,North Wales,NA_character_,Isle of Anglesey
ANG2,Anglesey Llynfaes,Rural Industrial,53.290642,-4.406563,wd,Modelled Wind Direction,2010-08-01,2022-03-16,Never,North Wales,NA_character_,Isle of Anglesey
ANG2,Anglesey Llynfaes,Rural Industrial,53.290642,-4.406563,ws,Modelled Wind Speed,2010-08-01,2022-03-16,Never,North Wales,NA_character_,Isle of Anglesey
ANG2,Anglesey Llynfaes,Rural Industrial,53.290642,-4.406563,temp,Modelled Temperature,2010-08-01,2022-03-16,Never,North Wales,NA_character_,Isle of Anglesey
ANG7,Anglesey Penhesgyn,Rural Background,53.244542,-4.200089,PM10,Particulates < 10um (hourly measured),2011-10-07,2012-11-01,2012-11-01,North Wales,NA_character_,Isle of Anglesey
ANG7,Anglesey Penhesgyn,Rural Background,53.244542,-4.200089,PM2.5,Particulates < 2.5um (hourly measured),2011-10-07,2012-11-01,2012-11-01,North Wales,NA_character_,Isle of Anglesey
ANG7,Anglesey Penhesgyn,Rural Background,53.244542,-4.200089,PM1,Particulates < 1um (hourly measured),2011-10-07,2012-11-01,2012-11-01,North Wales,NA_character_,Isle of Anglesey
ANG7,Anglesey Penhesgyn,Rural Background,53.244542,-4.200089,TSP,Total Suspended Particulate,2011-10-07,2012-11-01,2012-11-01,North Wales,NA_character_,Isle of Anglesey
ANG7,Anglesey Penhesgyn,Rural Background,53.244542,-4.200089,wd,Modelled Wind Direction,2011-10-07,2012-11-01,Never,North Wales,NA_character_,Isle of Anglesey
ANG7,Anglesey Penhesgyn,Rural Background,53.244542,-4.200089,ws,Modelled Wind Speed,2011-10-07,2012-11-01,Never,North Wales,NA_character_,Isle of Anglesey
ANG7,Anglesey Penhesgyn,Rural Background,53.244542,-4.200089,temp,Modelled Temperature,2011-10-07,2012-11-01,Never,North Wales,NA_character_,Isle of Anglesey
ANG9,Anglesey Penhesgyn 2,Rural Background,53.24528,-4.199496,PM10,Particulates < 10um (hourly measured),2014-01-14,2016-08-05,2016-08-05,North Wales,NA_character_,Isle of Anglesey
ANG9,Anglesey Penhesgyn 2,Rural Background,53.24528,-4.199496,PM2.5,Particulates < 2.5um (hourly measured),2014-01-14,2016-08-05,2016-08-05,North Wales,NA_character_,Isle of Anglesey
ANG9,Anglesey Penhesgyn 2,Rural Background,53.24528,-4.199496,PM1,Particulates < 1um (hourly measured),2014-01-14,2016-08-05,2016-08-05,North Wales,NA_character_,Isle of Anglesey
ANG9,Anglesey Penhesgyn 2,Rural Background,53.24528,-4.199496,TSP,Total Suspended Particulate,2014-01-14,2016-08-05,2016-08-05,North Wales,NA_character_,Isle of Anglesey
ANG11,Anglesey Penhesgyn 3,Rural Industrial,53.24528,-4.199496,PM10,Particulates < 10um (hourly measured),2017-11-13,2022-04-03,2022-06-23,North Wales,NA_character_,Isle of Anglesey
ANG11,Anglesey Penhesgyn 3,Rural Industrial,53.24528,-4.199496,PM2.5,Particulates < 2.5um (hourly measured),2017-11-13,2022-04-03,2022-06-23,North Wales,NA_character_,Isle of Anglesey
ANG11,Anglesey Penhesgyn 3,Rural Industrial,53.24528,-4.199496,PM1,Particulates < 1um (hourly measured),2017-11-13,2022-04-03,2022-06-23,North Wales,NA_character_,Isle of Anglesey
ANG11,Anglesey Penhesgyn 3,Rural Industrial,53.24528,-4.199496,TSP,Total Suspended Particulate,2017-11-13,2022-04-03,2022-06-23,North Wales,NA_character_,Isle of Anglesey
ANG11,Anglesey Penhesgyn 3,Rural Industrial,53.24528,-4.199496,wd,Modelled Wind Direction,2017-11-13,2022-04-03,Never,North Wales,NA_character_,Isle of Anglesey
ANG11,Anglesey Penhesgyn 3,Rural Industrial,53.24528,-4.199496,ws,Modelled Wind Speed,2017-11-13,2022-04-03,Never,North Wales,NA_character_,Isle of Anglesey
ANG11,Anglesey Penhesgyn 3,Rural Industrial,53.24528,-4.199496,temp,Modelled Temperature,2017-11-13,2022-04-03,Never,North Wales,NA_character_,Isle of Anglesey
ANG1,Anglesey Penlon,Rural Background,53.159902,-4.345197,PM10,Particulates < 10um (hourly measured),2003-03-04,2007-04-11,2007-04-11,North Wales,NA_character_,Isle of Anglesey
ANG1,Anglesey Penlon,Rural Background,53.159902,-4.345197,PM2.5,Particulates < 2.5um (hourly measured),2003-03-04,2007-04-11,2007-04-11,North Wales,NA_character_,Isle of Anglesey
ANG1,Anglesey Penlon,Rural Background,53.159902,-4.345197,PM1,Particulates < 1um (hourly measured),2003-03-04,2007-04-11,2007-04-11,North Wales,NA_character_,Isle of Anglesey
ANG1,Anglesey Penlon,Rural Background,53.159902,-4.345197,TSP,Total Suspended Particulate,2003-03-04,2007-04-11,2007-04-11,North Wales,NA_character_,Isle of Anglesey
ANG8,Anglesey Wylfa,Rural Background,53.410829,-4.475976,PM10,Particulates < 10um (hourly measured),2013-01-27,2014-01-13,2014-01-13,North Wales,NA_character_,Isle of Anglesey
ANG8,Anglesey Wylfa,Rural Background,53.410829,-4.475976,PM2.5,Particulates < 2.5um (hourly measured),2013-01-27,2014-01-13,2014-01-13,North Wales,NA_character_,Isle of Anglesey
ANG8,Anglesey Wylfa,Rural Background,53.410829,-4.475976,PM1,Particulates < 1um (hourly measured),2013-01-27,2014-01-13,2014-01-13,North Wales,NA_character_,Isle of Anglesey
ANG8,Anglesey Wylfa,Rural Background,53.410829,-4.475976,TSP,Total Suspended Particulate,2013-01-27,2014-01-13,2014-01-13,North Wales,NA_character_,Isle of Anglesey
ANG8,Anglesey Wylfa,Rural Background,53.410829,-4.475976,wd,Modelled Wind Direction,2013-01-27,2014-01-13,Never,North Wales,NA_character_,Isle of Anglesey
ANG8,Anglesey Wylfa,Rural Background,53.410829,-4.475976,ws,Modelled Wind Speed,2013-01-27,2014-01-13,Never,North Wales,NA_character_,Isle of Anglesey
ANG8,Anglesey Wylfa,Rural Background,53.410829,-4.475976,temp,Modelled Temperature,2013-01-27,2014-01-13,Never,North Wales,NA_character_,Isle of Anglesey
AH,Aston Hill,Rural Background,52.50385,-3.034178,O3,Ozone,1986-06-26,ongoing,2024-03-31,North Wales,NA_character_,Powys
AH,Aston Hill,Rural Background,52.50385,-3.034178,NO,Nitric Oxide,2003-10-21,ongoing,2024-03-31,North Wales,NA_character_,Powys
AH,Aston Hill,Rural Background,52.50385,-3.034178,NO2,Nitrogen dioxide,2003-10-21,ongoing,2024-03-31,North Wales,NA_character_,Powys
AH,Aston Hill,Rural Background,52.50385,-3.034178,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2003-10-21,ongoing,2024-03-31,North Wales,NA_character_,Powys
AH,Aston Hill,Rural Background,52.50385,-3.034178,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,North Wales,NA_character_,Powys
AH,Aston Hill,Rural Background,52.50385,-3.034178,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,North Wales,NA_character_,Powys
AH,Aston Hill,Rural Background,52.50385,-3.034178,temp,Modelled Temperature,2010-08-01,ongoing,Never,North Wales,NA_character_,Powys
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,ETHANE,ethane,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,ETHENE,ethene,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,ETHYNE,ethyne,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,PROPANE,propane,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,PROPENE,propene,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,iBUTANE,iso-butane,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,nBUTANE,n-butane,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,1BUTENE,1-butene,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,t2BUTENE,trans-2-butene,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,c2BUTENE,cis-2-butene,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,iPENTANE,iso-pentane,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,nPENTANE,n-pentane,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,13BDIENE,"1,3-Butadiene",2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,t2PENTEN,trans-2-pentene,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,c2PENTEN,cis-2-pentene,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,2MEPENT,2-methylpentane,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,3MEPENT,3-methylpentane,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,ISOPRENE,isoprene,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,nHEXANE,n-hexane,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,nHEPTANE,n-heptane,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,BENZENE,Benzene,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,TOLUENE,Toluene,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,ETHBENZ,Ethyl Benzene,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,mpXYLENE,mp-Xylene,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,oXYLENE,o-Xylene,2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,124TMB,"1,2,4-trimethylbenzene",2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NPTC-001,Baglan,unknown unknown,51.61828,-3.808355,135TMB,"1,3,5-trimethylbenzene",2002-01-04,2002-12-30,Never,South Wales,Swansea Urban Area,Neath Port Talbot
BECR,Bridgend Ewenny Cross Roundabout,Urban Traffic,51.495407,-3.577778,NO,Nitric Oxide,2011-02-01,2011-12-31,2011-12-31,South Wales,NA_character_,Bridgend
BECR,Bridgend Ewenny Cross Roundabout,Urban Traffic,51.495407,-3.577778,NO2,Nitrogen dioxide,2011-02-01,2011-12-31,2011-12-31,South Wales,NA_character_,Bridgend
BECR,Bridgend Ewenny Cross Roundabout,Urban Traffic,51.495407,-3.577778,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2011-02-01,2011-12-31,2011-12-31,South Wales,NA_character_,Bridgend
BECR,Bridgend Ewenny Cross Roundabout,Urban Traffic,51.495407,-3.577778,PM10,Particulates < 10um (hourly measured),2011-02-01,2011-12-31,2011-12-31,South Wales,NA_character_,Bridgend
BECR,Bridgend Ewenny Cross Roundabout,Urban Traffic,51.495407,-3.577778,wd,Modelled Wind Direction,2011-02-01,2011-12-31,Never,South Wales,NA_character_,Bridgend
BECR,Bridgend Ewenny Cross Roundabout,Urban Traffic,51.495407,-3.577778,ws,Modelled Wind Speed,2011-02-01,2011-12-31,Never,South Wales,NA_character_,Bridgend
BECR,Bridgend Ewenny Cross Roundabout,Urban Traffic,51.495407,-3.577778,temp,Modelled Temperature,2011-02-01,2011-12-31,Never,South Wales,NA_character_,Bridgend
BEPS1,Bridgend Park Street,Urban Traffic,51.505534,-3.585733,NO,Nitric Oxide,2020-12-21,ongoing,2023-12-31,South Wales,NA_character_,Bridgend
BEPS1,Bridgend Park Street,Urban Traffic,51.505534,-3.585733,NO2,Nitrogen dioxide,2020-12-21,ongoing,2023-12-31,South Wales,NA_character_,Bridgend
BEPS1,Bridgend Park Street,Urban Traffic,51.505534,-3.585733,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2020-12-21,ongoing,2023-12-31,South Wales,NA_character_,Bridgend
BEPS1,Bridgend Park Street,Urban Traffic,51.505534,-3.585733,PM10,Particulates < 10um (hourly measured),2020-12-21,ongoing,2023-12-31,South Wales,NA_character_,Bridgend
BEPS1,Bridgend Park Street,Urban Traffic,51.505534,-3.585733,wd,Modelled Wind Direction,2020-12-21,ongoing,Never,South Wales,NA_character_,Bridgend
BEPS1,Bridgend Park Street,Urban Traffic,51.505534,-3.585733,ws,Modelled Wind Speed,2020-12-21,ongoing,Never,South Wales,NA_character_,Bridgend
BEPS1,Bridgend Park Street,Urban Traffic,51.505534,-3.585733,temp,Modelled Temperature,2020-12-21,ongoing,Never,South Wales,NA_character_,Bridgend
CAER,Caerphilly,Urban Background,51.575433,-3.227965,O3,Ozone,2004-03-11,2004-06-09,2004-06-09,South Wales,NA_character_,Caerphilly
CAER,Caerphilly,Urban Background,51.575433,-3.227965,NO,Nitric Oxide,2004-03-11,2004-06-09,2004-06-09,South Wales,NA_character_,Caerphilly
CAER,Caerphilly,Urban Background,51.575433,-3.227965,NO2,Nitrogen dioxide,2004-03-11,2004-06-09,2004-06-09,South Wales,NA_character_,Caerphilly
CAER,Caerphilly,Urban Background,51.575433,-3.227965,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2004-03-11,2004-06-09,2004-06-09,South Wales,NA_character_,Caerphilly
CAE5,Caerphilly Blackwood High Street,Urban Traffic,51.666667,-3.194919,NO,Nitric Oxide,2009-01-14,ongoing,2023-12-31,South Wales,NA_character_,Caerphilly
CAE5,Caerphilly Blackwood High Street,Urban Traffic,51.666667,-3.194919,NO2,Nitrogen dioxide,2009-01-14,ongoing,2023-12-31,South Wales,NA_character_,Caerphilly
CAE5,Caerphilly Blackwood High Street,Urban Traffic,51.666667,-3.194919,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2009-01-14,ongoing,2023-12-31,South Wales,NA_character_,Caerphilly
CAE5,Caerphilly Blackwood High Street,Urban Traffic,51.666667,-3.194919,PM10,Particulates < 10um (hourly measured),2009-01-14,ongoing,2023-12-31,South Wales,NA_character_,Caerphilly
CAE5,Caerphilly Blackwood High Street,Urban Traffic,51.666667,-3.194919,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,South Wales,NA_character_,Caerphilly
CAE5,Caerphilly Blackwood High Street,Urban Traffic,51.666667,-3.194919,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,South Wales,NA_character_,Caerphilly
CAE5,Caerphilly Blackwood High Street,Urban Traffic,51.666667,-3.194919,temp,Modelled Temperature,2010-08-01,ongoing,Never,South Wales,NA_character_,Caerphilly
CAE8,Caerphilly Fochriw,Urban Traffic,51.745386,-3.293822,PM10,Particulates < 10um (hourly measured),2012-05-04,ongoing,2023-12-31,South Wales,NA_character_,Caerphilly
CAE8,Caerphilly Fochriw,Urban Traffic,51.745386,-3.293822,PM2.5,Particulates < 2.5um (hourly measured),2012-05-04,ongoing,2023-12-31,South Wales,NA_character_,Caerphilly
CAE8,Caerphilly Fochriw,Urban Traffic,51.745386,-3.293822,wd,Modelled Wind Direction,2012-05-04,ongoing,Never,South Wales,NA_character_,Caerphilly
CAE8,Caerphilly Fochriw,Urban Traffic,51.745386,-3.293822,ws,Modelled Wind Speed,2012-05-04,ongoing,Never,South Wales,NA_character_,Caerphilly
CAE8,Caerphilly Fochriw,Urban Traffic,51.745386,-3.293822,temp,Modelled Temperature,2012-05-04,ongoing,Never,South Wales,NA_character_,Caerphilly
CAE10,Caerphilly Islwyn Road Wattsville,Urban Traffic,51.616057,-3.147261,NO,Nitric Oxide,2017-05-15,ongoing,2023-12-31,South Wales,NA_character_,Caerphilly
CAE10,Caerphilly Islwyn Road Wattsville,Urban Traffic,51.616057,-3.147261,NO2,Nitrogen dioxide,2017-05-15,ongoing,2023-12-31,South Wales,NA_character_,Caerphilly
CAE10,Caerphilly Islwyn Road Wattsville,Urban Traffic,51.616057,-3.147261,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2017-05-15,ongoing,2023-12-31,South Wales,NA_character_,Caerphilly
CAE10,Caerphilly Islwyn Road Wattsville,Urban Traffic,51.616057,-3.147261,wd,Modelled Wind Direction,2017-05-15,ongoing,Never,South Wales,NA_character_,Caerphilly
CAE10,Caerphilly Islwyn Road Wattsville,Urban Traffic,51.616057,-3.147261,ws,Modelled Wind Speed,2017-05-15,ongoing,Never,South Wales,NA_character_,Caerphilly
CAE10,Caerphilly Islwyn Road Wattsville,Urban Traffic,51.616057,-3.147261,temp,Modelled Temperature,2017-05-15,ongoing,Never,South Wales,NA_character_,Caerphilly
CAE2,Caerphilly Ton-y-Felin Roadside,Urban Traffic,51.575433,-3.227965,O3,Ozone,2004-07-14,2006-05-04,2006-05-04,South Wales,NA_character_,Caerphilly
CAE2,Caerphilly Ton-y-Felin Roadside,Urban Traffic,51.575433,-3.227965,NO,Nitric Oxide,2004-07-14,2006-05-04,2006-05-04,South Wales,NA_character_,Caerphilly
CAE2,Caerphilly Ton-y-Felin Roadside,Urban Traffic,51.575433,-3.227965,NO2,Nitrogen dioxide,2004-07-14,2006-05-04,2006-05-04,South Wales,NA_character_,Caerphilly
CAE2,Caerphilly Ton-y-Felin Roadside,Urban Traffic,51.575433,-3.227965,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2004-07-14,2006-05-04,2006-05-04,South Wales,NA_character_,Caerphilly
CAE2,Caerphilly Ton-y-Felin Roadside,Urban Traffic,51.575433,-3.227965,PM10,Particulates < 10um (hourly measured),2004-07-14,2006-05-04,2006-04-30,South Wales,NA_character_,Caerphilly
CAE3,Caerphilly Town Centre,Urban Traffic,51.575433,-3.227965,O3,Ozone,2007-05-01,2007-11-18,2007-11-18,South Wales,NA_character_,Caerphilly
CAE3,Caerphilly Town Centre,Urban Traffic,51.575433,-3.227965,NO,Nitric Oxide,2007-05-01,2007-11-18,2007-11-18,South Wales,NA_character_,Caerphilly
CAE3,Caerphilly Town Centre,Urban Traffic,51.575433,-3.227965,NO2,Nitrogen dioxide,2007-05-01,2007-11-18,2007-11-18,South Wales,NA_character_,Caerphilly
CAE3,Caerphilly Town Centre,Urban Traffic,51.575433,-3.227965,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2007-05-01,2007-11-18,2007-11-18,South Wales,NA_character_,Caerphilly
CAE3,Caerphilly Town Centre,Urban Traffic,51.575433,-3.227965,PM10,Particulates < 10um (hourly measured),2007-05-01,2007-11-18,2007-11-18,South Wales,NA_character_,Caerphilly
CAE4,Caerphilly White Street,Urban Traffic,51.573962,-3.218084,NO,Nitric Oxide,2007-11-19,ongoing,2023-12-31,South Wales,NA_character_,Caerphilly
CAE4,Caerphilly White Street,Urban Traffic,51.573962,-3.218084,NO2,Nitrogen dioxide,2007-11-19,ongoing,2023-12-31,South Wales,NA_character_,Caerphilly
CAE4,Caerphilly White Street,Urban Traffic,51.573962,-3.218084,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2007-11-19,ongoing,2023-12-31,South Wales,NA_character_,Caerphilly
CAE4,Caerphilly White Street,Urban Traffic,51.573962,-3.218084,PM10,Particulates < 10um (hourly measured),2007-11-19,ongoing,2023-12-31,South Wales,NA_character_,Caerphilly
CAE4,Caerphilly White Street,Urban Traffic,51.573962,-3.218084,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,South Wales,NA_character_,Caerphilly
CAE4,Caerphilly White Street,Urban Traffic,51.573962,-3.218084,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,South Wales,NA_character_,Caerphilly
CAE4,Caerphilly White Street,Urban Traffic,51.573962,-3.218084,temp,Modelled Temperature,2010-08-01,ongoing,Never,South Wales,NA_character_,Caerphilly
CAR3,Cardiff Briardene,Urban Traffic,51.502222,-3.19659,O3,Ozone,1998-01-01,2008-05-16,2008-05-16,South Wales,Cardiff Urban Area,Cardiff
CAR3,Cardiff Briardene,Urban Traffic,51.502222,-3.19659,NO,Nitric Oxide,1998-01-01,2008-05-16,2008-05-16,South Wales,Cardiff Urban Area,Cardiff
CAR3,Cardiff Briardene,Urban Traffic,51.502222,-3.19659,NO2,Nitrogen dioxide,1998-01-01,2008-05-16,2008-05-16,South Wales,Cardiff Urban Area,Cardiff
CAR3,Cardiff Briardene,Urban Traffic,51.502222,-3.19659,NOXasNO2,Nitrogen oxides as nitrogen dioxide,1998-01-01,2008-05-16,2008-05-16,South Wales,Cardiff Urban Area,Cardiff
CAR3,Cardiff Briardene,Urban Traffic,51.502222,-3.19659,SO2,Sulphur dioxide,1998-01-01,2008-05-16,2008-05-16,South Wales,Cardiff Urban Area,Cardiff
CAR3,Cardiff Briardene,Urban Traffic,51.502222,-3.19659,CO,Carbon Monoxide,1998-01-01,2008-05-16,2008-05-16,South Wales,Cardiff Urban Area,Cardiff
CAR3,Cardiff Briardene,Urban Traffic,51.502222,-3.19659,PM10,Particulates < 10um (hourly measured),1998-01-01,2008-05-16,2008-05-16,South Wales,Cardiff Urban Area,Cardiff
CAR04,Cardiff Castle Street,Urban Traffic,51.48113,-3.18143,NO,Nitric Oxide,2020-10-20,ongoing,2023-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR04,Cardiff Castle Street,Urban Traffic,51.48113,-3.18143,NO2,Nitrogen dioxide,2020-10-20,ongoing,2023-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR04,Cardiff Castle Street,Urban Traffic,51.48113,-3.18143,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2020-10-20,ongoing,2023-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR04,Cardiff Castle Street,Urban Traffic,51.48113,-3.18143,PM10,Particulates < 10um (hourly measured),2020-10-20,ongoing,2023-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR04,Cardiff Castle Street,Urban Traffic,51.48113,-3.18143,PM2.5,Particulates < 2.5um (hourly measured),2020-10-20,ongoing,2023-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR04,Cardiff Castle Street,Urban Traffic,51.48113,-3.18143,wd,Modelled Wind Direction,2020-10-20,ongoing,Never,South Wales,Cardiff Urban Area,Cardiff
CAR04,Cardiff Castle Street,Urban Traffic,51.48113,-3.18143,ws,Modelled Wind Speed,2020-10-20,ongoing,Never,South Wales,Cardiff Urban Area,Cardiff
CAR04,Cardiff Castle Street,Urban Traffic,51.48113,-3.18143,temp,Modelled Temperature,2020-10-20,ongoing,Never,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,O3,Ozone,1992-05-12,ongoing,2024-03-31,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,NO,Nitric Oxide,1992-05-12,ongoing,2024-03-31,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,NO2,Nitrogen dioxide,1992-05-12,ongoing,2024-03-31,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,NOXasNO2,Nitrogen oxides as nitrogen dioxide,1992-05-12,ongoing,2024-03-31,South Wales,Cardiff Urban Area,Cardiff
